AmphoraIdentifier,AmphoraIdentifier,AmphoricTypeTitle,AreaTitle,FindingPlaceTitle,FindingPlaceLatitude,FindingPlaceLongitude,FullTranscription,SimplifiedTranscription,,ProductionPlaceTitle,,,,,,,,,
31754,31754,Dressel 20,Kempten,"Insula nordwestl. Der Kleinen Thermen, Schnitte 12 und 13, zwischen den Mauern bei 28-30 m, zwischen ,Zwischenplanum' und Planum 2.",47.732209,10.315858,|LVR·P|,LVRP,,,,,,,,,,,
31755,31755,Dressel 20,Kempten,Cambodunum,47.732209,10.315858,|A[-----]|,A...?,,,,,,,,,,,
31756,31756,Dressel 20,Kempten,Gebäude südöstl. Des Brodkorbwegs?,47.732209,10.315858,|D[F?]C?,DF?C?,,,,,,,,,,,
31757,31757,Dressel 20,Kempten,Gebäude südöstl. Des Brodkorbwegs?,47.732209,10.315858,|·IVL+,IVL...?,,,,,,,,,,,
31758,31758,Dressel 20,Kempten,"Holzhäuser zwischen der 1. und 2. Querstraße, Forumstr., große Grube, unter Planum 6 (P?)",47.732209,10.315858,|IFOcRIe|,IFOCRIE,,,,,,,,,,,
31759,31759,Dressel 20,Kempten,"Kiesgrube Lerpscher, zwischen Grube 3 und Töpferhaus",47.732209,10.315858,|TVN|,TVN,,,,,,,,,,,
31760,31760,Dressel 20,Kempten,Trapezhaus südl. des Brodkorbweges?,47.732209,10.315858,|Q'·A[E]O''·C''|,QAEOC,,,,,,,,,,,
31761,31761,Dressel 20,Kempten,"Lerpscher Bau, Töpferhaus",47.732209,10.315858,SE[V?][---],SEV…?,,,,,,,,,,,
31762,31762,Dressel 20,Kempten,"Holzhäuser zwischen der 1. und 2. Querstraße, Fläche 1, Humus (oberste Schichten)",47.732209,10.315858,|SP+,SP…?,,,,,,,,,,,
31763,31763,Dressel 20,Kempten,Cambodunum,47.732209,10.315858,*VIT*,…VIT…?,,,,,,,,,,,
31764,31764,Dressel 20,Kempten,"Südvicus (Kiesgrube Schmidt), Grube 23, Zisterne",47.732209,10.315858,(-)MR|,…MR?,,,,,,,,,,,
14214,14214,Dressel 20,Koblenz,Trevererdorf im Stadtwald,50.353573,7.578835,"PCAEHER, sine imagine",PCAEHER,,La Mallena,,,,,,,,,
14986,14986,Dressel 20,Koblenz,Koblenz,50.353573,7.578835,"VIRGIN, sine imagine",VIRGIN,,Villar de Brenes,,,,,,,,,
13935,13935,Dressel 20,K?ln,Alteburg,50.933333,6.95,Q''·A·A^D|,QAAD & SAAD,,,,,,,,,,,
13938,13938,Dressel 20,K?ln,Severinstrasse/Rheinvorstadt,50.933333,6.95,|LABR*,LABR...,,,,,,,,,,,
13939,13939,Dressel 20,K?ln,K?ln,50.933333,6.95,|MAC+,MAC...,,Malpica Sur,,,,,,,,,
13957,13957,Dressel 20,K?ln,Alteburg,50.933333,6.95,"[PAHSC--], bis impressum est",PAHSC...?,,,,,,,,,,,
13972,13972,Dressel 20,K?ln,"Severinsstrasse/ Rheinvorstadt, Martinsviertel",50.933333,6.95,|PORL~APAE''|,PORLAPAE...,,,,,,,,,,,
13975,13975,Dressel 20,K?ln,K?ln,50.933333,6.95,|{M·}A·R],MAR,,Azanaque-Castillejo,,,,,,,,,
13980,13980,Dressel 20,K?ln,Alteburg,50.933333,6.95,|VA'R|,VAR,,Barranco del Picacho,,,,,,,,,
13980,13980,Dressel 20,K?ln,Alteburg,50.933333,6.95,|VA'R|,VAR,,Dehesilla,,,,,,,,,
14007,14007,Dressel 20,K?ln,"Severinsstrasse/ Rheinvorstadt, Martinsviertel",50.933333,6.95,|CA^M^P·CA^L^I·OD|,CAMPGALIOD,,El Marchante,,,,,,,,,
14015,14015,Dressel 20,K?ln,K?ln,50.933333,6.95,|C·AN^TON^I·QVI^ET^I((palma))|,CANTONIQVIETI,,Alcolea del Río,,,,,,,,,
14019,14019,Dressel 20,K?ln,Josef-Hambrich-Hof,50.933333,6.95,|C·AN^TON^I'[QVIETI],CANTONIQVIETI,,Alcolea del Río,,,,,,,,,
14023,14023,Dressel 20,K?ln,Alteburg,50.933333,6.95,|CAN^TON^I·QVI^ET^I|,CANTONIQVIETI,,Alcolea del Río,,,,,,,,,
14026,14026,Dressel 20,K?ln,K?ln,50.933333,6.95,|CAN^TON^IQV[IETI],CANTONIQVIETI,,Alcolea del Río,,,,,,,,,
14037,14037,Dressel 20,K?ln,"ehemaliges römisches Hafengelände, Martinsviertel",50.933333,6.95,C·A^N^T·QVI*,CANTQVIETI,,,,,,,,,,,
14041,14041,Dressel 20,K?ln,Alteburg,50.933333,6.95,|CA^N^TQ|,CANTQ,,,,,,,,,,,
14042,14042,Dressel 20,K?ln,Judengasse,50.933333,6.95,|Q((hedera))A^N^T((hedera))R^V*,QANTRVG,,,,,,,,,,,
14044,14044,Dressel 20,K?ln,Gereonshof 17,50.933333,6.95,|C·A^P·F,CAPF,,Castillo de Azanaque,,,,,,,,,
14065,14065,Dressel 20,K?ln,K?ln,50.933333,6.95,|L·A^VRGE''[R],LAVRGER,,Alcotrista,,,,,,,,,
14070,14070,Dressel 20,K?ln,K?ln,50.933333,6.95,[ACIRGI],ACIRGI,,Itálica,,,,,,,,,
14076,14076,Dressel 20,K?ln,K?ln,50.933333,6.95,|ACIR'G[IF],ACIRGIF,,,,,,,,,,,
14095,14095,Dressel 20,K?ln,"Severinstrasse/ Rheinvorstadt, Martinsviertel",50.933333,6.95,[A]F'RICAN'I|,AFRICANI,,,,,,,,,,,
14107,14107,Dressel 20,K?ln,"westlich Nord-Süd-Fahrt, Neubau des Funkhauses",50.933333,6.95,A'VGGGNNN*/C'OLEARI·F·B'A'R'|,AVGGGNNNCOLEARIFBAR,,,,,,,,,,,
14109,14109,Dressel 20,K?ln,Alteburg,50.933333,6.95,|BELL^ICI^A^NAP·A'GA'L^EN^I|,BELLICANAPAGALENI,,Cortijo del Romero,,,,,,,,,
14110,14110,Dressel 20,K?ln,Severinstrasse/Rheinvorstadt Martinsviertel,50.933333,6.95,|BELLIB|,BELLIB,,,,,,,,,,,
14119,14119,Dressel 20,K?ln,K?ln,50.933333,6.95,|BVCCI|,BVCCI,,,,,,,,,,,
14140,14140,Dressel 20,K?ln,K?ln,50.933333,6.95,|Q·C·CL|,QCCL,,Las Sesenta,,,,,,,,,
14144,14144,Dressel 20,K?ln,K?ln,50.933333,6.95,Q'C·CL],QCCL,,Las Sesenta,,,,,,,,,
14161,14161,Dressel 20,K?ln,Kapitolbezirk,50.933333,6.95,"SCLH, sine imagine",SCLH,,,,,,,,,,,
14189,14189,Dressel 20,K?ln,öslich von P.330,50.933333,6.95,|Q·CR|,QCR,,Sevilla,,,,,,,,,
14191,14191,Dressel 20,K?ln,Severinstrasse/Rheinvorstadt,50.933333,6.95,[QCR],QCR,,Sevilla,,,,,,,,,
14215,14215,Dressel 20,K?ln,K?ln,50.933333,6.95,QCA^ESIN^IGR[I],QCAESINIGRI,,,,,,,,,,,
14218,14218,Dressel 20,K?ln,K?ln,50.933333,6.95,IIC^A'M'ILI/|MELISSI,IICAMILIMELISSI,,Arva,,,,,,,,,
14218,14218,Dressel 20,K?ln,K?ln,50.933333,6.95,IIC^A'M'ILI/|MELISSI,IICAMILIMELISSI,,Las Delicias,,,,,,,,,
14234,14234,Dressel 20,K?ln,K?ln,50.933333,6.95,|CALP·C|,CALPC,,,,,,,,,,,
14286,14286,Dressel 20,K?ln,K?ln,50.933333,6.95,|L'·F''CCOL''|,LFCCOL,,,,,,,,,,,
14302,14302,Dressel 20,K?ln,K?ln,50.933333,6.95,"LFCCVFCM, sine imagine",LFCCVFCM,,,,,,,,,,,
14313,14313,Dressel 20,K?ln,K?ln,50.933333,6.95,|L'·F·C·C'·V·F·S''C''A''L''|,LFCCVFSCAL,,Cerro de los Pesebres,,,,,,,,,
14326,14326,Dressel 20,K?ln,K?ln,50.933333,6.95,|Q'·F'·C|,QFC,,Peñaflor,,,,,,,,,
14346,14346,Dressel 20,K?ln,K?ln,50.933333,6.95,DFF|,DFF,,,,,,,,,,,
14346,14346,Dressel 20,K?ln,K?ln,50.933333,6.95,|PNN|,PNN,,,,,,,,,,,
14358,14358,Dressel 20,K?ln,in Graben 1,50.933333,6.95,|M·F·F|,MFF,,Arva,,,,,,,,,
14365,14365,Dressel 20,K?ln,P.1149,50.933333,6.95,|F·M·F·A|,FMFA,,,,,,,,,,,
14366,14366,Dressel 20,K?ln,in P.7,50.933333,6.95,|F·M·F'+,FMF...,,,,,,,,,,,
14373,14373,Dressel 20,K?ln,in P.635,50.933333,6.95,M''FQF*,MFQF,,Malpica Sur,,,,,,,,,
14385,14385,Dressel 20,K?ln,Alteburg,50.933333,6.95,|PQF[LFL],PQFLFL,,La Catria,,,,,,,,,
14392,14392,Dressel 20,K?ln,K?ln,50.933333,6.95,|F·ELIC·Is|,FELICIS,,Las Delicias,,,,,,,,,
14393,14393,Dressel 20,K?ln,K?ln,50.933333,6.95,|P^HI'L'E'R'O'T^I|,PHILEROTI,,,,,,,,,,,
14430,14430,Dressel 20,K?ln,"Kleinstrasse, Martin-u.Pipinstrasse",50.933333,6.95,|Q'I'A!'F'S''|,QIAFS,,Malpica,,,,,,,,,
14432,14432,Dressel 20,K?ln,in Graben 1160,50.933333,6.95,|Q·I·AM'',QIAM,,,,,,,,,,,
14445,14445,Dressel 20,K?ln,nördlich von P410,50.933333,6.95,|GIALB|,CIALB,,Malpica,,,,,,,,,
14455,14455,Dressel 20,K?ln,östlich von P.257,50.933333,6.95,Q'I·C·SEC|,QICSEC,,Malpica,,,,,,,,,
14464,14464,Dressel 20,K?ln,Alteburg,50.933333,6.95,|MIM|,MIM,,La Catria,,,,,,,,,
14464,14464,Dressel 20,K?ln,Alteburg,50.933333,6.95,|MIM|,MIM,,Peñaflor,,,,,,,,,
14476,14476,Dressel 20,K?ln,K?ln,50.933333,6.95,|M·I·MOPSI|,MIMOPSI,,Los Guerras,,,,,,,,,
14508,14508,Dressel 20,K?ln,Kapitolbezirk,50.933333,6.95,"QIMF, sine imagine",QIMF,,El Judío,,,,,,,,,
14509,14509,Dressel 20,K?ln,Kastell Echzell,50.933333,6.95,|QIM[F],QIMF?,,,,,,,,,,,
14513,14513,Dressel 20,K?ln,K?ln,50.933333,6.95,|P·I·R·[P],PIRP,,,,,,,,,,,
14518,14518,Dressel 20,K?ln,K?ln,50.933333,6.95,|SIS^EN|,SISEN,,La Catria,,,,,,,,,
14563,14563,Dressel 20,K?ln,K?ln,50.933333,6.95,L((hedera))I((hedera))M'[E]/LISSI((hedera))[CI],LIMELISSICI,,Las Delicias,,,,,,,,,
14573,14573,Dressel 20,K?ln,K?ln,50.933333,6.95,|IIIV'N^I'MeL'I'SSI/|ETMELISSE((hedera))|,IIIVNMELISSIETMELISSE,,Las Delicias,,,,,,,,,
14576,14576,Dressel 20,K?ln,K?ln,50.933333,6.95,|IIIVN^IM^ELIS'S'[I]/[E]T'M'ELIS'[SE],IIIVNMELISSIETMELISSE,,Las Delicias,,,,,,,,,
14609,14609,Dressel 20,K?ln,K?ln,50.933333,6.95,|IICL'L'M'|,IICLLM?,,,,,,,,,,,
14615,14615,Dressel 20,K?ln,K?ln,50.933333,6.95,|C^MM+,CMM...,,Arva,,,,,,,,,
14615,14615,Dressel 20,K?ln,K?ln,50.933333,6.95,|C^MM+,CMM...,,Azanaque-Catsillejo,,,,,,,,,
14615,14615,Dressel 20,K?ln,K?ln,50.933333,6.95,|C^MM+,CMM...,,El Tejarillo,,,,,,,,,
14631,14631,Dressel 20,K?ln,"westlich von P.1113,30 cm unter 1103 beginnend",50.933333,6.95,|QMR|,QMR,,,,,,,,,,,
14665,14665,Dressel 20,K?ln,in P.243,50.933333,6.95,|L·MI·FI^R|,LMIFIR,,,,,,,,,,,
14686,14686,Dressel 20,K?ln,K?ln,50.933333,6.95,|PNN^F|,PNNF,,Alcolea del Río,,,,,,,,,
14686,14686,Dressel 20,K?ln,K?ln,50.933333,6.95,|PNN^F|,PNNF,,Arva,,,,,,,,,
14686,14686,Dressel 20,K?ln,K?ln,50.933333,6.95,|PNN^F|,PNNF,,El Tejarillo,,,,,,,,,
14686,14686,Dressel 20,K?ln,K?ln,50.933333,6.95,|PNN^F|,PNNF,,Tostoneras,,,,,,,,,
14710,14710,Dressel 20,K?ln,K?ln,50.933333,6.95,|DOMS|,DOMS,,Alcolea del Río,,,,,,,,,
14716,14716,Dressel 20,K?ln,Keller 977,50.933333,6.95,DOMS',DOMS,,Alcolea del Río,,,,,,,,,
14735,14735,Dressel 20,K?ln,K?ln,50.933333,6.95,|P^O^ROCODV|,POROCODV (BOROCODV),,La Catria,,,,,,,,,
14746,14746,Dressel 20,K?ln,K?ln,50.933333,6.95,|APC·|,APC,,,,,,,,,,,
14757,14757,Dressel 20,K?ln,unter P.510,50.933333,6.95,|C·P·L!R|,CPLR & CPPR,,,,,,,,,,,
14767,14767,Dressel 20,K?ln,K?ln,50.933333,6.95,|L·P·M·S'|,LPMS,,Haza del Olivo,,,,,,,,,
14781,14781,Dressel 20,K?ln,Hafenfunde am Altenmarkt,50.933333,6.95,|PONTICI|,PONTICI,,,,,,,,,,,
14782,14782,Dressel 20,K?ln,Hafenfunde am Altenmarkt,50.933333,6.95,|PO'NTIC|,PONTIC,,,,,,,,,,,
14835,14835,Dressel 20,K?ln,K?ln,50.933333,6.95,|RIV[-]ES|,RIV...ES?,,,,,,,,,,,
14843,14843,Dressel 20,K?ln,K?ln,50.933333,6.95,"PSA, sine imagine",PSA,,,,,,,,,,,
14850,14850,Dressel 20,K?ln,K?ln,50.933333,6.95,|PORPSA| & |PORPSV|,PORPSA & PORPSV,,La Catria,,,,,,,,,
14863,14863,Dressel 20,K?ln,K?ln,50.933333,6.95,|MSP|,MSP,,Guadajoz,,,,,,,,,
14868,14868,Dressel 20,K?ln,K?ln,50.933333,6.95,|Q·S·P|,QSP,,,,,,,,,,,
14876,14876,Dressel 20,K?ln,Brandenburgerstrasse,50.933333,6.95,QSASC,QSASC,,Cerro de los Pesebres,,,,,,,,,
14893,14893,Dressel 20,K?ln,P.315,50.933333,6.95,|SER·N|,SERN,,,,,,,,,,,
14894,14894,Dressel 20,K?ln,K?ln,50.933333,6.95,|L·SE^RGI·SA^T^V|,LSERGISATV,,,,,,,,,,,
14901,14901,Dressel 20,K?ln,K?ln,50.933333,6.95,|sA^EN^IA^N^Es| & |sA^EN^IA^M^Es|,SAENIANES & SAENIAMES,,,,,,,,,,,
14920,14920,Dressel 20,K?ln,K?ln,50.933333,6.95,|SAXFER(--)EV|,SAXFER...EV,,,,,,,,,,,
14921,14921,Dressel 20,K?ln,K?ln,50.933333,6.95,|SAXO(--)VP'(--)T^I|,SAXO...VP...TI,,,,,,,,,,,
14929,14929,Dressel 20,K?ln,K?ln,50.933333,6.95,S''CA^L·FES,SCALFES,,Cerro de los Pesebres,,,,,,,,,
14956,14956,Dressel 20,K?ln,K?ln,50.933333,6.95,|Q'V'C·C·F|,QVCCF,,,,,,,,,,,
14959,14959,Dressel 20,K?ln,K?ln,50.933333,6.95,P'·V·FA^VSTT'^I'N'[^I],PVFAVSTINI,,,,,,,,,,,
14967,14967,Dressel 20,K?ln,K?ln,50.933333,6.95,|L·VS|,LVS,,,,,,,,,,,
14983,14983,Dressel 20,K?ln,P.50,50.933333,6.95,|VIRCIN|,VIRCIN,,Villar de Brenes,,,,,,,,,
14984,14984,Dressel 20,K?ln,Kapitolbezirk,50.933333,6.95,"VIRGIN, sine imagine",VIRGIN,,Villar de Brenes,,,,,,,,,
14990,14990,Dressel 20,K?ln,zwischen P.800 und P.883,50.933333,6.95,|VIR·I|,VIRI,,Villar de Brenes,,,,,,,,,
14997,14997,Dressel 20,K?ln,K?ln,50.933333,6.95,|V^RI^TT^IPV|,VRITTIPV,,,,,,,,,,,
28041,28041,Dressel 20,K?ln,K?ln,50.933333,6.95,A''VGGGNNN·[((palma))]|/C''OLEARI·F·B''A''R''B''|,AVGGGNNNCOLEARIFBARB,,,,,,,,,,,
8610,8610,Dressel 20,K?ln,zwischen Fundpunkt 40 und 54.,50.933333,6.95,|CSE+,CSE...?,,,,,,,,,,,
8611,8611,Dressel 20,K?ln,Fundpunkt 127,50.933333,6.95,C'CLOCA',CCLOCA,,,,,,,,,,,
8612,8612,Dressel 20,K?ln,Fundpunkt 510,50.933333,6.95,MANNS[ATVRNINI]+,MANNSATVRNINI?,,Casa del Encinarejo Bajo,,,,,,,,,
8613,8613,Dressel 20,K?ln,Fundpunkt 560,50.933333,6.95,+C'M|,CM?,,,,,,,,,,,
8614,8614,Dressel 20,K?ln,Graben 1006,50.933333,6.95,+CHR*,…CHR…,,,,,,,,,,,
8615,8615,Dressel 20,K?ln,Graben 1006,50.933333,6.95,"CII, sine imagine",CII?,,,,,,,,,,,
8616,8616,Dressel 20,K?ln,Fundpunkt 1071,50.933333,6.95,|LPFAV|,LPFAV,,,,,,,,,,,
11973,11973,Dressel 20,K?ngen,"Ringstrasse 51, 1982, Lesefund",48.683449,9.363795,|P·A·R^VF|,PARVF,,La Catria Alta,,,,,,,,,
11974,11974,Dressel 20,K?ngen,"Sammlung Goldner, Neuhausen",48.683449,9.363795,CA^P·F,CAPF,,Castillo de Azanaque,,,,,,,,,
11986,11986,Dressel 20,K?ngen,Sammlung Ehrmann,48.683449,9.363795,|QIA'+,QIA...,,Malpica,,,,,,,,,
12003,12003,Dressel 20,K?ngen,Sammlung Th.Schwarz,48.683449,9.363795,|DOMS|,DOMS,,Alcolea del Río,,,,,,,,,
13989,13989,Dressel 20,K?ngen,"K?ngen, Kr. Esslingen",48.683449,9.363795,|L((hedera))A·EL|,LAEL,,Las Valbuenas,,,,,,,,,
14012,14012,Dressel 20,K?ngen,Ringstrasse 51,48.683449,9.363795,|P·A·R^VF|,PARVF,,La Catria Alta,,,,,,,,,
14368,14368,Dressel 20,K?ngen,"K?ngen, Kr.Esslingen",48.683449,9.363795,"LFO, sine imagine",LFO,,Sevilla,,,,,,,,,
14604,14604,Dressel 20,K?ngen,"K?ngen, Kr.Esslingen",48.683449,9.363795,"ALFO, sine imagine",ALFO,,La Catria,,,,,,,,,
14701,14701,Dressel 20,K?ngen,"K?ngen, Kr. Esslingen",48.683449,9.363795,|SNR|,SNR,,La Catria,,,,,,,,,
14731,14731,Dressel 20,K?ngen,"K?ngen, Kr.Esslingen",48.683449,9.363795,|CONSFC|,CONSFC,,Azanaque-Castillejo,,,,,,,,,
14731,14731,Dressel 20,K?ngen,"K?ngen, Kr.Esslingen",48.683449,9.363795,|CONSFC|,CONSFC,,Castillo de Azanaque,,,,,,,,,
14815,14815,Dressel 20,K?ngen,Kr.Esslingen,48.683449,9.363795,"LQS, sine imagine",LQS,,Alcolea del Río,,,,,,,,,
14963,14963,Dressel 20,K?ngen,Kr. Esslingen,48.683449,9.363795,|CVIV'*,CVIV...,,,,,,,,,,,
13974,13974,Dressel 20,K?sching,K?sching,48.814007,11.504904,"LAR, sine imagine",LAR,,,,,,,,,,,
14859,14859,Dressel 20,K?sching,Kastell K?sching,48.814007,11.504904,|C·S·P|,CSP,,Las Sesenta,,,,,,,,,
14353,14353,Dressel 20,K�nzing,Fläche 28,48.666945,13.077504,|LFFGI*,LFFGI...,,,,,,,,,,,
11978,11978,Dressel 20,Ladenburg (Lopodunum),"Domhofplatz, Grab.1980; Fläche. D, aus Profilshicht IV-V des Steinkastell-grabens(=Abstich 3)",49.473071,8.608962,|Q((palma))C((palma))C|,QCC,,Las Sesenta,,,,,,,,,
11979,11979,Dressel 20,Ladenburg (Lopodunum),"Metzgergase-Forumsbereich, Fläche 411, Schicht 2-3 (OK 104, 80 m; UK 104, 36 m NN) Bef.-Nr.165",49.473071,8.608962,|Q·C·CA|,QCCA,,,,,,,,,,,
11984,11984,Dressel 20,Ladenburg (Lopodunum),"Domhofplatz, Grab.1998.Aus Brunnen in Fläche B unter Estrichschicht, Fund-Nr.243",49.473071,8.608962,|QFC|,QFC,,Peñaflor,,,,,,,,,
11988,11988,Dressel 20,Ladenburg (Lopodunum),"Domhofplatz, Grab.1980. Fund-Nr.245",49.473071,8.608962,|Q·Ic|,QIC,,El Tesoro,,,,,,,,,
11990,11990,Dressel 20,Ladenburg (Lopodunum),"St.Gallus, Basilikabereich, Fläche 1604, Schicht 3-4 (OK104,42 m; UK 104,03 m NN), Bef.-Nr.247",49.473071,8.608962,|QIM!F!N|,QIMFN,,Malpica,,,,,,,,,
12012,12012,Dressel 20,Ladenburg (Lopodunum),"Ziegelscheuer, römische Villa, aus Fundpunkt 54 (Blatt 220)",49.473071,8.608962,nL!R|,NLR?,,,,,,,,,,,
14401,14401,Dressel 20,Ladenburg (Lopodunum),Ladenburg (Lopodunum),49.473071,8.608962,"KVFIGGRVMCOLSICETASI, sine imagine",KVFIGGRVMCOLSICETASI,,La María,,,,,,,,,
14537,14537,Dressel 20,Ladenburg (Lopodunum),Ladenburg (Lopodunum),49.473071,8.608962,|ISH^ERM^F|,ISHERMF,,Villar de Brenes,,,,,,,,,
14925,14925,Dressel 20,Ladenburg (Lopodunum),Rhein-Neckar-Kreis,49.473071,8.608962,|SCA^L~ENSIAPH'I'|,SCALENSIAPHI,,El Mohino,,,,,,,,,
18871,18871,Dressel 20,Ladenburg (Lopodunum),"rechts des Wallstadter Wegs, a. 1961.",49.473071,8.608962,|POR·P·A·H|,PORPAH,,Cruz Verde,,,,,,,,,
18872,18872,Dressel 20,Ladenburg (Lopodunum),nº 6,49.473071,8.608962,|BELL|,BELL,, a.1966.,,,,,,Germany,,,
18873,18873,Dressel 20,Ladenburg (Lopodunum),nº 6,49.473071,8.608962,|FBELI|,FBELI,, a. 1966.,,,,,,Germany,,,
18874,18874,Dressel 20,Ladenburg (Lopodunum),nº 6,49.473071,8.608962,|MCC|,MCC,, a. 1966.,,,,,,Germany,,,
18874,18874,Dressel 20,Ladenburg (Lopodunum),nº 6,49.473071,8.608962,|MCC|,MCC,, a. 1966.,,,,,,Germany,,,
18875,18875,Dressel 20,Ladenburg (Lopodunum),nº 67,49.473071,8.608962,|PCHO|,PCHO,, a. 1975.,,,,,,Germany,,,
18876,18876,Dressel 20,Ladenburg (Lopodunum),nº 67,49.473071,8.608962,|PCA^ES^IN^IGR^I|,PCAESINIGRI,, a. 1975.,,,,,,Germany,,,
18877,18877,Dressel 20,Ladenburg (Lopodunum),nº 7,49.473071,8.608962,L'FCCVCA'[T],LFCCVCAT,, a. 1971.,,,,,,Germany,,,
18877,18877,Dressel 20,Ladenburg (Lopodunum),nº 7,49.473071,8.608962,L'FCCVCA'[T],LFCCVCAT,, a. 1971.,,,,,,Germany,,,
18878,18878,Dressel 20,Ladenburg (Lopodunum),nº 26,49.473071,8.608962,|S·F·E·|,SFE,, a. 1949.,,,,,,Germany,,,
18879,18879,Dressel 20,Ladenburg (Lopodunum),nº 20,49.473071,8.608962,|QIMFN|,QIMFN,, a. 1976.,,,,,,Germany,,,
18880,18880,Dressel 20,Ladenburg (Lopodunum),nº 51,49.473071,8.608962,|QIMFS|,QIMFS,, a. 1975.,,,,,,Germany,,,
18881,18881,Dressel 20,Ladenburg (Lopodunum),a. 1956.,49.473071,8.608962,|ISVIRG|,ISVIRG,,Villar de Brenes,,,,,,,,,
18882,18882,Dressel 20,Ladenburg (Lopodunum),ca. 1930,49.473071,8.608962,[L]·I·T,LIT,,,,,,,,,,,
18883,18883,Dressel 20,Ladenburg (Lopodunum),nº 20,49.473071,8.608962,|PI^V^LCRIsP|,PIVLCRISP,, a. 1976.,,,,,,Germany,,,
18884,18884,Dressel 20,Ladenburg (Lopodunum),"nº 5, in einem römischen Steinkeller; a. 1979.",49.473071,8.608962,IIIVN^IM^ELISSI/ETMELISSE|,IIIVNMELISSIETMELISSE,,Las Delicias,,,,,,,,,
18885,18885,Dressel 20,Ladenburg (Lopodunum),nº 23-25,49.473071,8.608962,|FSCIM|/|NIANO|,FSCIMNIANO,, a. 1926.,,,,,,Germany,,,
18885,18885,Dressel 20,Ladenburg (Lopodunum),nº 23-25,49.473071,8.608962,|LIVNIM|/|ELIS·SI|,LIVNIMELISSI,, a. 1926.,,,,,,Germany,,,
18886,18886,Dressel 20,Ladenburg (Lopodunum),"nº 20, in einem römischen Erdkeller; a. 1977.",49.473071,8.608962,|L·M·V^E|,LMVE,,Alcolea del Río,,,,,,,,,
18886,18886,Dressel 20,Ladenburg (Lopodunum),"nº 20, in einem römischen Erdkeller; a. 1977.",49.473071,8.608962,|L·M·V^E|,LMVE,,Mejía,,,,,,,,,
18886,18886,Dressel 20,Ladenburg (Lopodunum),"nº 20, in einem römischen Erdkeller; a. 1977.",49.473071,8.608962,|L·M·V^E|,LMVE,,Villar Tesoro,,,,,,,,,
18887,18887,Dressel 20,Ladenburg (Lopodunum),ca. 1930,49.473071,8.608962,|CPCSVB|,CPCSVB,,,,,,,,,,,
18888,18888,Dressel 20,Ladenburg (Lopodunum),nº 20,49.473071,8.608962,|ROM^AN^I,ROMANI,, a. 1976.,,,,,,Germany,,,
18889,18889,Dressel 20,Ladenburg (Lopodunum),ca. a. 1930,49.473071,8.608962,|L·S·A!|,LSA,,,,,,,,,,,
18890,18890,Dressel 20,Ladenburg (Lopodunum),nrs. 23-25,49.473071,8.608962,"FSCIMNIANO, sine imagine",FSCIMNIANO,, a. 1926.,,,,,,Germany,,,
18890,18890,Dressel 20,Ladenburg (Lopodunum),nrs. 23-25,49.473071,8.608962,"LIVNIMELISSI, sine imagine",LIVNIMELISSI,, a. 1926.,,,,,,Germany,,,
18891,18891,Dressel 20,Ladenburg (Lopodunum),nº 36,49.473071,8.608962,|F((hedera))SCIM|/|NIANO|,FSCIMNIANO,, a. 1966.,,,,,,Germany,,,
18892,18892,Dressel 20,Ladenburg (Lopodunum),zwischen Stadbibliothek und Lobdengau-mus,49.473071,8.608962,|VIRCIN|,VIRCIN,, a. 1980.,,,,,,Germany,,,
18868,18868,Dressel 20,Lauffen am Neckar,Bau II,49.073397,9.145666,|L·'F·FC'A'L''|,LFFCCAL,,,,,,,,,,,
13940,13940,Dressel 20,Mainz,Mainz,49.984188,8.279096,|G·A·F|,GAF,,Azanaque-Castillejo,,,,,,,,,
13953,13953,Dressel 20,Mainz,nº 6a,49.984188,8.279096,|QAGEME'L'L'[I],QAGEMELLI,,,,,,,,,,,
13956,13956,Dressel 20,Mainz,Mainz,49.984188,8.279096,[POR·PA·H],PORPAH,,Cruz Verde,,,,,,,,,
13961,13961,Dressel 20,Mainz,Mainz,49.984188,8.279096,"|SALS|, bis impressum est",SALS,,Arva,,,,,,,,,
13973,13973,Dressel 20,Mainz,"nº 19, Kupferberg'sche Champagnefabrik",49.984188,8.279096,|OFGRARLVC|,OFGARLVC,,,,,,,,,,,
13976,13976,Dressel 20,Mainz,Mainz,49.984188,8.279096,|MAR|,MAR,,Itálica,,,,,,,,,
13979,13979,Dressel 20,Mainz,Mainz,49.984188,8.279096,|·N·A·R·C·|,NARC,,,,,,,,,,,
13984,13984,Dressel 20,Mainz,Göttelmannstrasse,49.984188,8.279096,M^ATB((palma))|,MATB,,Dehesa de Arriba,,,,,,,,,
13985,13985,Dressel 20,Mainz,cerca de la Clínica Quirúrgica,49.984188,8.279096,"MATB, sine imagine",MATB,,Dehesa de Arriba,,,,,,,,,
13987,13987,Dressel 20,Mainz,Rennbahn,49.984188,8.279096,|L·AE·L'·|,LAEL,,Las Valbuenas,,,,,,,,,
13993,13993,Dressel 20,Mainz,Clínica Quirúrgica,49.984188,8.279096,|SA^EQARSE|,SAEQARSE,,,,,,,,,,,
13997,13997,Dressel 20,Mainz,Kastell,49.984188,8.279096,|Q·A^EL^I·M^ICIA^N^I|,QAELIMINICIANI,,,,,,,,,,,
