id,lat,long,type,site,code,place
16754,53.2,-2.916667,Dressel 20,Chester,MSFPC,Britania
16759,53.2,-2.916667,Dressel 20,Chester,LSLPAMPHORA,Britania
16768,53.2,-2.916667,Dressel 20,Chester,MSMACIRGI,Britania
16785,53.2,-2.916667,Dressel 20,Chester,QSP,Britania
16798,53.2,-2.916667,Dressel 20,Chester,QSP,Britania
16871,53.2,-2.916667,Dressel 20,Chester,SCALENSIAGEME,Britania
16876,53.2,-2.916667,Dressel 20,Chester,SCALCEL,Britania
16887,53.2,-2.916667,Dressel 20,Chester,FSCIMNIANO,Britania
16888,53.2,-2.916667,Dressel 20,Chester,FSCIMNIANO,Britania
16907,53.2,-2.916667,Dressel 20,Chester,FSCIMNIANI,Britania
16938,53.2,-2.916667,Dressel 20,Chester,SECVND,Britania
16992,53.2,-2.916667,Dressel 20,Chester,STATIANIENSIA,Britania
17075,53.2,-2.916667,Dressel 20,Chester,AVIH,Britania
17076,53.2,-2.916667,Dressel 20,Chester,LVIST,Britania
17120,53.2,-2.916667,Dressel 20,Chester,CVTC,Britania
17187,53.2,-2.916667,Dressel 20,Chester,COO,Britania
17189,53.2,-2.916667,Dressel 20,Chester,CS,Britania
17208,53.2,-2.916667,Dressel 20,Chester,OC,Britania
17214,53.2,-2.916667,Dressel 20,Chester,R,Britania
17216,53.2,-2.916667,Dressel 20,Chester,RSV,Britania
28054,53.2,-2.916667,Dressel 20,Chester,QCC,Britania
16690,53.25,-1.416667,Dressel 20,Chesterfield,BRAR,Britania
16795,53.25,-1.416667,Dressel 20,Chesterfield,QSP,Britania
16990,53.25,-1.416667,Dressel 20,Chesterfield,SILVESTRI,Britania
15845,52.066667,0.2,Dressel 20,Chesterford,IICAMILIMELISSI,Britania
15846,52.066667,0.2,Dressel 20,Chesterford,IICAMILIMELISSI,Britania
15510,55.016667,-2.15,Dressel 20,Chesters,ACIRGI,Britania
15727,55.016667,-2.15,Dressel 20,Chesters,QCC,Britania
15767,55.016667,-2.15,Dressel 20,Chesters,LCM,Britania
16261,55.016667,-2.15,Dressel 20,Chesters,LIVNIMELISSIP,Britania
16262,55.016667,-2.15,Dressel 20,Chesters,LIVNIMELISSIP,Britania
16369,55.016667,-2.15,Dressel 20,Chesters,GMMF,Britania
16480,55.016667,-2.15,Dressel 20,Chesters,PNNPALMA,Britania
16858,55.016667,-2.15,Dressel 20,Chesters,SAXOFERRO,Britania
16920,55.016667,-2.15,Dressel 20,Chesters,FSCIMNIANO,Britania
16921,55.016667,-2.15,Dressel 20,Chesters,FSCIMNIANO,Britania
17139,55.016667,-2.15,Dressel 20,Chesters,MAS,Britania
17173,55.016667,-2.15,Dressel 20,Chesters,AEBEAEPE,Britania
17181,55.016667,-2.15,Dressel 20,Chesters,BYY,Britania
15385,50.833333,-0.783333,Dressel 20,Chichester,SA,Britania
15463,50.833333,-0.783333,Dressel 20,Chichester,POLAR,Britania
15506,50.833333,-0.783333,Dressel 20,Chichester,ACIRGIF,Britania
15592,50.833333,-0.783333,Dressel 20,Chichester,CANTONIQVIETI,Britania
15784,50.833333,-0.783333,Dressel 20,Chichester,QCR,Britania
15785,50.833333,-0.783333,Dressel 20,Chichester,QCR,Britania
15786,50.833333,-0.783333,Dressel 20,Chichester,QCR,Britania
15810,50.833333,-0.783333,Dressel 20,Chichester,MMCE,Britania
15996,50.833333,-0.783333,Dressel 20,Chichester,SFE,Britania
16100,50.833333,-0.783333,Dressel 20,Chichester,GIALB,Britania
16109,50.833333,-0.783333,Dressel 20,Chichester,CIALB,Britania
16126,50.833333,-0.783333,Dressel 20,Chichester,MIM,Britania
16277,50.833333,-0.783333,Dressel 20,Chichester,ISSI,Britania
16559,50.833333,-0.783333,Dressel 20,Chichester,DOMS,Britania
16904,50.833333,-0.783333,Dressel 20,Chichester,FSCIMNIANO,Britania
16977,50.833333,-0.783333,Dressel 20,Chichester,SENLSE,Britania
17114,50.833333,-0.783333,Dressel 20,Chichester,C,Britania
17190,50.833333,-0.783333,Dressel 20,Chichester,C,Britania
17210,50.833333,-0.783333,Dressel 20,Chichester,OPLEI,Britania
15381,51.733333,-1.983333,Dressel 20,Cirencester,IIAALIM,Britania
15401,51.733333,-1.983333,Dressel 20,Cirencester,LHEDERAAHEDERAF,Britania
15434,51.733333,-1.983333,Dressel 20,Cirencester,SALS,Britania
15456,51.733333,-1.983333,Dressel 20,Cirencester,PORLAR,Britania
15476,51.733333,-1.983333,Dressel 20,Cirencester,CAS,Britania
15482,51.733333,-1.983333,Dressel 20,Cirencester,ACIRGIF,Britania
15593,51.733333,-1.983333,Dressel 20,Cirencester,CANTONIQVIETI,Britania
15635,51.733333,-1.983333,Dressel 20,Cirencester,PARVA,Britania
15660,51.733333,-1.983333,Dressel 20,Cirencester,ATSP,Britania
15671,51.733333,-1.983333,Dressel 20,Cirencester,AVGGGNNNCOLEARIFBA,Britania
15681,51.733333,-1.983333,Dressel 20,Cirencester,IIAVRHERACLAEPATETFILFBAR,Britania
15682,51.733333,-1.983333,Dressel 20,Cirencester,LAVIVA,Britania
15691,51.733333,-1.983333,Dressel 20,Cirencester,BARMASI,Britania
15695,51.733333,-1.983333,Dressel 20,Cirencester,BELSIL,Britania
15763,51.733333,-1.983333,Dressel 20,Cirencester,PCI,Britania
15799,51.733333,-1.983333,Dressel 20,Cirencester,QCRP,Britania
15811,51.733333,-1.983333,Dressel 20,Cirencester,MMCSAE,Britania
15813,51.733333,-1.983333,Dressel 20,Cirencester,MMCSAR,Britania
15824,51.733333,-1.983333,Dressel 20,Cirencester,MMCSR,Britania
15826,51.733333,-1.983333,Dressel 20,Cirencester,MCS,Britania
15842,51.733333,-1.983333,Dressel 20,Cirencester,CALPVRNIB,Britania
15849,51.733333,-1.983333,Dressel 20,Cirencester,IICAMMEL,Britania
15856,51.733333,-1.983333,Dressel 20,Cirencester,GEMELLI,Britania
15883,51.733333,-1.983333,Dressel 20,Cirencester,FCVCV,Britania
15946,51.733333,-1.983333,Dressel 20,Cirencester,QFALBELQFALBETN,Britania
15974,51.733333,-1.983333,Dressel 20,Cirencester,LFCSENTI,Britania
15989,51.733333,-1.983333,Dressel 20,Cirencester,SFE,Britania
16016,51.733333,-1.983333,Dressel 20,Cirencester,LFO,Britania
16027,51.733333,-1.983333,Dressel 20,Cirencester,PORFS,Britania
16047,51.733333,-1.983333,Dressel 20,Cirencester,PHILEROF,Britania
16071,51.733333,-1.983333,Dressel 20,Cirencester,HISPSAENICORONA,Britania
16081,51.733333,-1.983333,Dressel 20,Cirencester,MIA,Britania
16082,51.733333,-1.983333,Dressel 20,Cirencester,MIARV,Britania
16087,51.733333,-1.983333,Dressel 20,Cirencester,QIAFS,Britania
16140,51.733333,-1.983333,Dressel 20,Cirencester,MIM,Britania
16141,51.733333,-1.983333,Dressel 20,Cirencester,MIM,Britania
16168,51.733333,-1.983333,Dressel 20,Cirencester,QIMNHM,Britania
16223,51.733333,-1.983333,Dressel 20,Cirencester,PIVLICRISPI,Britania
16280,51.733333,-1.983333,Dressel 20,Cirencester,IMIP,Britania
16281,51.733333,-1.983333,Dressel 20,Cirencester,LIVEI,Britania
16294,51.733333,-1.983333,Dressel 20,Cirencester,IIIVNIMEE,Britania
16413,51.733333,-1.983333,Dressel 20,Cirencester,CMAQOF,Britania
16428,51.733333,-1.983333,Dressel 20,Cirencester,MAVRI,Britania
16452,51.733333,-1.983333,Dressel 20,Cirencester,ANAR,Britania
16455,51.733333,-1.983333,Dressel 20,Cirencester,QNDFAB,Britania
16478,51.733333,-1.983333,Dressel 20,Cirencester,PNN,Britania
16517,51.733333,-1.983333,Dressel 20,Cirencester,PNS,Britania
16548,51.733333,-1.983333,Dressel 20,Cirencester,DOMS,Britania
16567,51.733333,-1.983333,Dressel 20,Cirencester,POROPHI,Britania
16590,51.733333,-1.983333,Dressel 20,Cirencester,CPCAMO,Britania
16638,51.733333,-1.983333,Dressel 20,Cirencester,LQA,Britania
16641,51.733333,-1.983333,Dressel 20,Cirencester,MQFF,Britania
16648,51.733333,-1.983333,Dressel 20,Cirencester,PQFF,Britania
16651,51.733333,-1.983333,Dressel 20,Cirencester,LQS,Britania
16692,51.733333,-1.983333,Dressel 20,Cirencester,LRPHCON,Britania
16702,51.733333,-1.983333,Dressel 20,Cirencester,ROMANI,Britania
16707,51.733333,-1.983333,Dressel 20,Cirencester,ROMANIPALMA,Britania
16720,51.733333,-1.983333,Dressel 20,Cirencester,RVFATITAE,Britania
16806,51.733333,-1.983333,Dressel 20,Cirencester,LSEP,Britania
16836,51.733333,-1.983333,Dressel 20,Cirencester,SATVRNINI,Britania
16837,51.733333,-1.983333,Dressel 20,Cirencester,SATVRNINI,Britania
16859,51.733333,-1.983333,Dressel 20,Cirencester,SAXOFERREO,Britania
16860,51.733333,-1.983333,Dressel 20,Cirencester,SAXOFERRO,Britania
16862,51.733333,-1.983333,Dressel 20,Cirencester,SAXOFERO,Britania
16908,51.733333,-1.983333,Dressel 20,Cirencester,FSCIMNIA,Britania
16919,51.733333,-1.983333,Dressel 20,Cirencester,FSCIMNIOANO,Britania
16923,51.733333,-1.983333,Dressel 20,Cirencester,FHEDERASCIMNIANO,Britania
16940,51.733333,-1.983333,Dressel 20,Cirencester,LSELSENCI,Britania
16950,51.733333,-1.983333,Dressel 20,Cirencester,CSEMPOL,Britania
17060,51.733333,-1.983333,Dressel 20,Cirencester,LVALVIT,Britania
17092,51.733333,-1.983333,Dressel 20,Cirencester,VRCIN,Britania
17119,51.733333,-1.983333,Dressel 20,Cirencester,CR,Britania
17141,51.733333,-1.983333,Dressel 20,Cirencester,MS,Britania
17153,51.733333,-1.983333,Dressel 20,Cirencester,Q,Britania
17180,51.733333,-1.983333,Dressel 20,Cirencester,ASPHEDERA,Britania
17218,51.733333,-1.983333,Dressel 20,Cirencester,SAT,Britania
16388,54.666667,-3.35,Dressel 20,Cockermouth,QMR,Britania
15433,51.883333,0.9,Dressel 20,Colchester,SALS,Britania
15439,51.883333,0.9,Dressel 20,Colchester,LAM,Britania
15441,51.883333,0.9,Dressel 20,Colchester,SAMIS,Britania
15442,51.883333,0.9,Dressel 20,Colchester,SAMIS,Britania
15452,51.883333,0.9,Dressel 20,Colchester,LAR,Britania
15459,51.883333,0.9,Dressel 20,Colchester,PORLAR,Britania
15472,51.883333,0.9,Dressel 20,Colchester,MAR,Britania
15489,51.883333,0.9,Dressel 20,Colchester,ACIRGI,Britania
15512,51.883333,0.9,Dressel 20,Colchester,ACIRG,Britania
15516,51.883333,0.9,Dressel 20,Colchester,MAEALEX,Britania
15530,51.883333,0.9,Dressel 20,Colchester,MAEMRVS,Britania
15536,51.883333,0.9,Dressel 20,Colchester,LAEMILIRVST,Britania
15537,51.883333,0.9,Dressel 20,Colchester,AFGRISSVS,Britania
15548,51.883333,0.9,Dressel 20,Colchester,AGRICOLAE,Britania
15561,51.883333,0.9,Dressel 20,Colchester,LANNISEC,Britania
15564,51.883333,0.9,Dressel 20,Colchester,ANTHI,Britania
15567,51.883333,0.9,Dressel 20,Colchester,CANTONIQVIETI,Britania
15569,51.883333,0.9,Dressel 20,Colchester,GANTONIQVIETI,Britania
15584,51.883333,0.9,Dressel 20,Colchester,GANTQVIETI,Britania
15597,51.883333,0.9,Dressel 20,Colchester,CANTQVIT,Britania
15630,51.883333,0.9,Dressel 20,Colchester,CAPF,Britania
15636,51.883333,0.9,Dressel 20,Colchester,PARVA,Britania
15645,51.883333,0.9,Dressel 20,Colchester,TATILASIATICI,Britania
15651,51.883333,0.9,Dressel 20,Colchester,TAATIATICI,Britania
15678,51.883333,0.9,Dressel 20,Colchester,IIAVRHERACLAEPATETFILBAR,Britania
15706,51.883333,0.9,Dressel 20,Colchester,LCANT,Britania
15713,51.883333,0.9,Dressel 20,Colchester,MCC,Britania
15731,51.883333,0.9,Dressel 20,Colchester,QCC,Britania
15746,51.883333,0.9,Dressel 20,Colchester,LCFPC,Britania
15760,51.883333,0.9,Dressel 20,Colchester,PCHO,Britania
15780,51.883333,0.9,Dressel 20,Colchester,QCR,Britania
15793,51.883333,0.9,Dressel 20,Colchester,QCR,Britania
15848,51.883333,0.9,Dressel 20,Colchester,IICAMILIMELISSI,Britania
15857,51.883333,0.9,Dressel 20,Colchester,CIVNCTINCIVNCITIN,Britania
15862,51.883333,0.9,Dressel 20,Colchester,MCLSP,Britania
15863,51.883333,0.9,Dressel 20,Colchester,SCLC,Britania
15884,51.883333,0.9,Dressel 20,Colchester,GRVM,Britania
15885,51.883333,0.9,Dressel 20,Colchester,PORD,Britania
15888,51.883333,0.9,Dressel 20,Colchester,CEC,Britania
15908,51.883333,0.9,Dressel 20,Colchester,FIGEDOPPAEF,Britania
15909,51.883333,0.9,Dressel 20,Colchester,FIGEDOPPAEFVSCIANI,Britania
15947,51.883333,0.9,Dressel 20,Colchester,QFALBQFAP,Britania
15953,51.883333,0.9,Dressel 20,Colchester,CFAV,Britania
15970,51.883333,0.9,Dressel 20,Colchester,LFCL,Britania
16013,51.883333,0.9,Dressel 20,Colchester,DFN,Britania
16020,51.883333,0.9,Dressel 20,Colchester,LFS,Britania
16022,51.883333,0.9,Dressel 20,Colchester,PORFS,Britania
16023,51.883333,0.9,Dressel 20,Colchester,PORLFS,Britania
16025,51.883333,0.9,Dressel 20,Colchester,PORLFS,Britania
16026,51.883333,0.9,Dressel 20,Colchester,PORLFS,Britania
16028,51.883333,0.9,Dressel 20,Colchester,PORLFS,Britania
16033,51.883333,0.9,Dressel 20,Colchester,CFVA,Britania
16037,51.883333,0.9,Dressel 20,Colchester,FELICIS,Britania
16044,51.883333,0.9,Dressel 20,Colchester,QFRME,Britania
16045,51.883333,0.9,Dressel 20,Colchester,FFVTI,Britania
16051,51.883333,0.9,Dressel 20,Colchester,PHILO,Britania
16052,51.883333,0.9,Dressel 20,Colchester,PHILO,Britania
16057,51.883333,0.9,Dressel 20,Colchester,MHAS,Britania
16088,51.883333,0.9,Dressel 20,Colchester,QIAFS,Britania
16103,51.883333,0.9,Dressel 20,Colchester,ALB,Britania
16111,51.883333,0.9,Dressel 20,Colchester,CIALB,Britania
16128,51.883333,0.9,Dressel 20,Colchester,MIM,Britania
16131,51.883333,0.9,Dressel 20,Colchester,MIM,Britania
16136,51.883333,0.9,Dressel 20,Colchester,MIM,Britania
16137,51.883333,0.9,Dressel 20,Colchester,MIM,Britania
16164,51.883333,0.9,Dressel 20,Colchester,QIMF,Britania
16175,51.883333,0.9,Dressel 20,Colchester,CIR,Britania
16186,51.883333,0.9,Dressel 20,Colchester,AIS,Britania
16190,51.883333,0.9,Dressel 20,Colchester,SISEN,Britania
16191,51.883333,0.9,Dressel 20,Colchester,SISEN,Britania
16192,51.883333,0.9,Dressel 20,Colchester,SI,Britania
16240,51.883333,0.9,Dressel 20,Colchester,LIVNIMELISSI,Britania
16249,51.883333,0.9,Dressel 20,Colchester,IIIVNIMELISSETMELISSE,Britania
16283,51.883333,0.9,Dressel 20,Colchester,IVNIMISSIP,Britania
16284,51.883333,0.9,Dressel 20,Colchester,LIVNIMELISSI,Britania
16292,51.883333,0.9,Dressel 20,Colchester,ISSISEHEDERA,Britania
16300,51.883333,0.9,Dressel 20,Colchester,IIIVNIETM,Britania
16329,51.883333,0.9,Dressel 20,Colchester,GLPVDE,Britania
16337,51.883333,0.9,Dressel 20,Colchester,SLTSAXFERR,Britania
16338,51.883333,0.9,Dressel 20,Colchester,SLTSAXFERR,Britania
16349,51.883333,0.9,Dressel 20,Colchester,QMCAL,Britania
16431,51.883333,0.9,Dressel 20,Colchester,IIIMINICIORPALMA,Britania
16434,51.883333,0.9,Dressel 20,Colchester,IIIMIICIOR,Britania
16475,51.883333,0.9,Dressel 20,Colchester,PNN,Britania
16477,51.883333,0.9,Dressel 20,Colchester,PNN,Britania
16481,51.883333,0.9,Dressel 20,Colchester,PN,Britania
16482,51.883333,0.9,Dressel 20,Colchester,PNNPALMA,Britania
16485,51.883333,0.9,Dressel 20,Colchester,AVPNN,Britania
16492,51.883333,0.9,Dressel 20,Colchester,PNN,Britania
16493,51.883333,0.9,Dressel 20,Colchester,PNN,Britania
16494,51.883333,0.9,Dressel 20,Colchester,PNN,Britania
16519,51.883333,0.9,Dressel 20,Colchester,PNZI,Britania
16556,51.883333,0.9,Dressel 20,Colchester,DOMS,Britania
16575,51.883333,0.9,Dressel 20,Colchester,POROCODV,Britania
16587,51.883333,0.9,Dressel 20,Colchester,CP,Britania
16588,51.883333,0.9,Dressel 20,Colchester,LPAECPCPALMA,Britania
16603,51.883333,0.9,Dressel 20,Colchester,LPMS,Britania
16622,51.883333,0.9,Dressel 20,Colchester,PATERNI,Britania
16623,51.883333,0.9,Dressel 20,Colchester,FPATERNI,Britania
16626,51.883333,0.9,Dressel 20,Colchester,PONTIC,Britania
16630,51.883333,0.9,Dressel 20,Colchester,POP,Britania
16632,51.883333,0.9,Dressel 20,Colchester,POR,Britania
16657,51.883333,0.9,Dressel 20,Colchester,LQS,Britania
16658,51.883333,0.9,Dressel 20,Colchester,LQS,Britania
16659,51.883333,0.9,Dressel 20,Colchester,LQS,Britania
16675,51.883333,0.9,Dressel 20,Colchester,LQS,Britania
16676,51.883333,0.9,Dressel 20,Colchester,QS,Britania
16677,51.883333,0.9,Dressel 20,Colchester,PQSF,Britania
16679,51.883333,0.9,Dressel 20,Colchester,QVINTI,Britania
16710,51.883333,0.9,Dressel 20,Colchester,ROM,Britania
16729,51.883333,0.9,Dressel 20,Colchester,PORPSA,Britania
16731,51.883333,0.9,Dressel 20,Colchester,QS,Britania
16732,51.883333,0.9,Dressel 20,Colchester,QS,Britania
16737,51.883333,0.9,Dressel 20,Colchester,PSVITI,Britania
16743,51.883333,0.9,Dressel 20,Colchester,PSAV,Britania
16748,51.883333,0.9,Dressel 20,Colchester,PS,Britania
16750,51.883333,0.9,Dressel 20,Colchester,PSAVI,Britania
16751,51.883333,0.9,Dressel 20,Colchester,ISCALLIF,Britania
16752,51.883333,0.9,Dressel 20,Colchester,QSD,Britania
16782,51.883333,0.9,Dressel 20,Colchester,PYR,Britania
16786,51.883333,0.9,Dressel 20,Colchester,QSP,Britania
16791,51.883333,0.9,Dressel 20,Colchester,QS,Britania
16792,51.883333,0.9,Dressel 20,Colchester,QS,Britania
16813,51.883333,0.9,Dressel 20,Colchester,EVSANIANES,Britania
16817,51.883333,0.9,Dressel 20,Colchester,SAENIANES,Britania
16832,51.883333,0.9,Dressel 20,Colchester,SATVRNINI,Britania
16833,51.883333,0.9,Dressel 20,Colchester,SATVRNINI,Britania
16842,51.883333,0.9,Dressel 20,Colchester,SATVRNINI,Britania
16843,51.883333,0.9,Dressel 20,Colchester,SATVRNINI,Britania
16844,51.883333,0.9,Dressel 20,Colchester,SATVRNINI,Britania
16846,51.883333,0.9,Dressel 20,Colchester,SATVRNI,Britania
16848,51.883333,0.9,Dressel 20,Colchester,SATVNI,Britania
16864,51.883333,0.9,Dressel 20,Colchester,SAXFER,Britania
16905,51.883333,0.9,Dressel 20,Colchester,FSCIMNIANI,Britania
16925,51.883333,0.9,Dressel 20,Colchester,FSCIMNIANO,Britania
16941,51.883333,0.9,Dressel 20,Colchester,LSELSENC,Britania
16945,51.883333,0.9,Dressel 20,Colchester,CSEMPOLY,Britania
16946,51.883333,0.9,Dressel 20,Colchester,CSEMPPOLY,Britania
16951,51.883333,0.9,Dressel 20,Colchester,CSEMPO,Britania
16956,51.883333,0.9,Dressel 20,Colchester,CSEMPPOL,Britania
16962,51.883333,0.9,Dressel 20,Colchester,CSEMPPO,Britania
16963,51.883333,0.9,Dressel 20,Colchester,CSEM,Britania
16964,51.883333,0.9,Dressel 20,Colchester,CSEM,Britania
16965,51.883333,0.9,Dressel 20,Colchester,CSEMPO,Britania
16966,51.883333,0.9,Dressel 20,Colchester,CSEMPO,Britania
16967,51.883333,0.9,Dressel 20,Colchester,CSEMPOL,Britania
16968,51.883333,0.9,Dressel 20,Colchester,CSEMPOLPCLYCL,Britania
16969,51.883333,0.9,Dressel 20,Colchester,CSEMPOLYCL,Britania
16970,51.883333,0.9,Dressel 20,Colchester,POLYL,Britania
16975,51.883333,0.9,Dressel 20,Colchester,CSEMPOL,Britania
16978,51.883333,0.9,Dressel 20,Colchester,SER,Britania
16998,51.883333,0.9,Dressel 20,Colchester,SVR,Britania
17014,51.883333,0.9,Dressel 20,Colchester,LVAPALMA,Britania
17030,51.883333,0.9,Dressel 20,Colchester,QVLELIANIANI,Britania
17041,51.883333,0.9,Dressel 20,Colchester,CVVA,Britania
17066,51.883333,0.9,Dressel 20,Colchester,LVARIONIS,Britania
17135,51.883333,0.9,Dressel 20,Colchester,M,Britania
20476,51.883333,0.9,Dressel 20,Colchester,GAF,Britania
20657,51.883333,0.9,Dressel 20,Colchester,LFAXATI,Britania
20732,51.883333,0.9,Dressel 20,Colchester,SCL,Britania
25428,51.883333,0.9,Dressel 20,Colchester,PSAVITI,Britania
25439,51.883333,0.9,Dressel 20,Colchester,SISEN,Britania
25449,51.883333,0.9,Dressel 20,Colchester,TERTI,Britania
28104,51.883333,0.9,Dressel 20,Colchester,LQSF,Britania
29365,51.883333,0.9,Dressel 20,Colchester,LFS,Britania
15397,54.966667,-2.016667,Dressel 20,Corbridge,CAPF,Britania
15398,54.966667,-2.016667,Dressel 20,Corbridge,GAF,Britania
15399,54.966667,-2.016667,Dressel 20,Corbridge,CAFEM,Britania
15402,54.966667,-2.016667,Dressel 20,Corbridge,LAF,Britania
15432,54.966667,-2.016667,Dressel 20,Corbridge,SALS,Britania
15440,54.966667,-2.016667,Dressel 20,Corbridge,MAMMAS,Britania
15444,54.966667,-2.016667,Dressel 20,Corbridge,TFAMV,Britania
15448,54.966667,-2.016667,Dressel 20,Corbridge,DAP,Britania
15475,54.966667,-2.016667,Dressel 20,Corbridge,PAR,Britania
15490,54.966667,-2.016667,Dressel 20,Corbridge,ACIRGIFACIRCIPALMA,Britania
15491,54.966667,-2.016667,Dressel 20,Corbridge,ACIRGI,Britania
15492,54.966667,-2.016667,Dressel 20,Corbridge,ACIRGIPALMA,Britania
15493,54.966667,-2.016667,Dressel 20,Corbridge,ACIRGI,Britania
15494,54.966667,-2.016667,Dressel 20,Corbridge,ACIRGI,Britania
15508,54.966667,-2.016667,Dressel 20,Corbridge,ACIRGI,Britania
15509,54.966667,-2.016667,Dressel 20,Corbridge,ACIRGI,Britania
15550,54.966667,-2.016667,Dressel 20,Corbridge,ALBMFNARCACIRC,Britania
15627,54.966667,-2.016667,Dressel 20,Corbridge,CAPF,Britania
15628,54.966667,-2.016667,Dressel 20,Corbridge,CAPF,Britania
15680,54.966667,-2.016667,Dressel 20,Corbridge,IIAVRHERACLAEPATETFILFBAR,Britania
15715,54.966667,-2.016667,Dressel 20,Corbridge,MCC,Britania
15721,54.966667,-2.016667,Dressel 20,Corbridge,QCCL,Britania
15740,54.966667,-2.016667,Dressel 20,Corbridge,LCFPC,Britania
15745,54.966667,-2.016667,Dressel 20,Corbridge,LCFPC,Britania
15762,54.966667,-2.016667,Dressel 20,Corbridge,PCICELI,Britania
15766,54.966667,-2.016667,Dressel 20,Corbridge,LCM,Britania
15773,54.966667,-2.016667,Dressel 20,Corbridge,QCM,Britania
15779,54.966667,-2.016667,Dressel 20,Corbridge,LCQ,Britania
15822,54.966667,-2.016667,Dressel 20,Corbridge,MMCSVR,Britania
15825,54.966667,-2.016667,Dressel 20,Corbridge,MCSR,Britania
15829,54.966667,-2.016667,Dressel 20,Corbridge,MCSR,Britania
15836,54.966667,-2.016667,Dressel 20,Corbridge,CALHEDERALISIVSF,Britania
15894,54.966667,-2.016667,Dressel 20,Corbridge,DEF,Britania
15903,54.966667,-2.016667,Dressel 20,Corbridge,SEMETPPI,Britania
15919,54.966667,-2.016667,Dressel 20,Corbridge,IIIENNIIVL,Britania
15921,54.966667,-2.016667,Dressel 20,Corbridge,IIIENNIIVLPALMA,Britania
15922,54.966667,-2.016667,Dressel 20,Corbridge,IIIENNIIVLPALMA,Britania
15923,54.966667,-2.016667,Dressel 20,Corbridge,IIIENNIIVLPALMA,Britania
15933,54.966667,-2.016667,Dressel 20,Corbridge,IIIENNIIVLPALMA,Britania
15943,54.966667,-2.016667,Dressel 20,Corbridge,EVTSTERPS,Britania
15958,54.966667,-2.016667,Dressel 20,Corbridge,LFCCOL,Britania
15960,54.966667,-2.016667,Dressel 20,Corbridge,LFCCVCAT,Britania
15961,54.966667,-2.016667,Dressel 20,Corbridge,LFCCVCAT,Britania
15962,54.966667,-2.016667,Dressel 20,Corbridge,LFCCVCAT,Britania
15966,54.966667,-2.016667,Dressel 20,Corbridge,LFCCVFS,Britania
15971,54.966667,-2.016667,Dressel 20,Corbridge,LFCSENTILFCSENI,Britania
15973,54.966667,-2.016667,Dressel 20,Corbridge,LFCSENTI,Britania
15975,54.966667,-2.016667,Dressel 20,Corbridge,AECAAFCA,Britania
15979,54.966667,-2.016667,Dressel 20,Corbridge,MFC,Britania
15988,54.966667,-2.016667,Dressel 20,Corbridge,SFE,Britania
15992,54.966667,-2.016667,Dressel 20,Corbridge,SFE,Britania
15999,54.966667,-2.016667,Dressel 20,Corbridge,SFELQS,Britania
16005,54.966667,-2.016667,Dressel 20,Corbridge,MFF,Britania
16007,54.966667,-2.016667,Dressel 20,Corbridge,QFF,Britania
16029,54.966667,-2.016667,Dressel 20,Corbridge,MFS,Britania
16062,54.966667,-2.016667,Dressel 20,Corbridge,HERMESF,Britania
16078,54.966667,-2.016667,Dressel 20,Corbridge,DIA,Britania
16085,54.966667,-2.016667,Dressel 20,Corbridge,QIA,Britania
16090,54.966667,-2.016667,Dressel 20,Corbridge,QIAFS,Britania
16106,54.966667,-2.016667,Dressel 20,Corbridge,CIALBGIALB,Britania
16119,54.966667,-2.016667,Dressel 20,Corbridge,NICXIIII,Britania
16173,54.966667,-2.016667,Dressel 20,Corbridge,SIP,Britania
