,AmphoraIdentifier,AmphoricTypeTitle,AreaTitle,FindingPlaceTitle,FindingPlaceLatitude,FindingPlaceLongitude,FullTranscription,SimplifiedTranscription,,ProductionDateStartYear,ProductionDateEndYear,ProductionPlaceTitle,CountryTitle
,16843,Dressel 20,Colchester,Colchester,51.883333,0.9,|SA^T^V^RNINI|,SATVRNINI,,44,60,,United Kingdom
,16844,Dressel 20,Colchester,Colchester,51.883333,0.9,|SA^T^V^RNINI|,SATVRNINI,,,,,United Kingdom
,16846,Dressel 20,Colchester,Colchester,51.883333,0.9,|SA^T^V''^RNI|,SATVRNI,,,,,United Kingdom
,16848,Dressel 20,Colchester,Colchester,51.883333,0.9,|SA^T^VN[I],SATVRNI,,49,60,,United Kingdom
,16864,Dressel 20,Colchester,Colchester,51.883333,0.9,|SA^X·FER|,SAXFER,,,,,United Kingdom
,16905,Dressel 20,Colchester,Colchester,51.883333,0.9,[F]SCIMN^IA^NI|,FSCIMNIANO,,160,210,Las Delicias,United Kingdom
,16925,Dressel 20,Colchester,Colchester,51.883333,0.9,|F'SC[IM]/|NIA'N'[O],FSCIMNIANO,,,,Las Delicias,United Kingdom
,16941,Dressel 20,Colchester,Colchester,51.883333,0.9,|LS^ELS^EN·C,LSELSENC,,,,La Rambla y El Acebuchal,United Kingdom
,16945,Dressel 20,Colchester,Colchester,51.883333,0.9,C'SE[M]POLY|,CSEMPOLY,,,,,United Kingdom
,16946,Dressel 20,Colchester,Colchester,51.883333,0.9,C·SEM^P·POLY|,CSEMPOLY,,,,,United Kingdom
,16951,Dressel 20,Colchester,Colchester,51.883333,0.9,|CSEMPO,CSEMPOL,,,,,United Kingdom
,16956,Dressel 20,Colchester,Colchester,51.883333,0.9,[{C·}SEM^PPOL|,CSEMPOL,,,,,United Kingdom
,16962,Dressel 20,Colchester,Colchester,51.883333,0.9,|CSEM^PPO,CSEMPO,,,,,United Kingdom
,16963,Dressel 20,Colchester,Colchester,51.883333,0.9,|CSEM|,CSEM,,,,,United Kingdom
,16964,Dressel 20,Colchester,Colchester,51.883333,0.9,|CSE^M+,CSEM,,,,,United Kingdom
,16965,Dressel 20,Colchester,Colchester,51.883333,0.9,|CSEM'[PO],CSEMPO,,60,150,,United Kingdom
,16966,Dressel 20,Colchester,Colchester,51.883333,0.9,|CSEMPO,CSEMPO,,60,150,,United Kingdom
,16967,Dressel 20,Colchester,Colchester,51.883333,0.9,|{C·}SEMPOL|,CSEMPOL,,44,125,,United Kingdom
,16968,Dressel 20,Colchester,Colchester,51.883333,0.9,[CSEMP]OLPCL[YCL],CSEMPOLYCL,,,,,United Kingdom
,16969,Dressel 20,Colchester,Colchester,51.883333,0.9,|CSEM[P]O[LY]C[L],CSEMPOLYCL,,49,60,,United Kingdom
,16970,Dressel 20,Colchester,Colchester,51.883333,0.9,|POLY'L|,POLYCLI?,,60,78,,United Kingdom
,16975,Dressel 20,Colchester,Colchester,51.883333,0.9,[CSEM]POL|,CSEMPOL,,,,,United Kingdom
,16978,Dressel 20,Colchester,Colchester,51.883333,0.9,*SER|,...SER,,,,,United Kingdom
,16998,Dressel 20,Colchester,Colchester,51.883333,0.9,SVR],SVR,,,,,United Kingdom
,17014,Dressel 20,Colchester,Colchester,51.883333,0.9,|L·V·A((palma))|,LVA,,,,Dehesa de Arriba,United Kingdom
,17030,Dressel 20,Colchester,Colchester,51.883333,0.9,|Q'V'L'E'L'I'A'^N'^I'A'^N'^I|,QVIELANIANI?,,,,,United Kingdom
,17041,Dressel 20,Colchester,Colchester,51.883333,0.9,C·V·VA|,CVVA,,60,150,Barranco del Picacho,United Kingdom
,17041,Dressel 20,Colchester,Colchester,51.883333,0.9,C·V·VA|,CVVA,,60,150,Dehesilla,United Kingdom
,17041,Dressel 20,Colchester,Colchester,51.883333,0.9,C·V·VA|,CVVA,,60,150,La Estrella,United Kingdom
,17066,Dressel 20,Colchester,Colchester,51.883333,0.9,|L·VAR^ION^I[S],LVARIONIS,,65,65,,United Kingdom
,17135,Dressel 20,Colchester,Colchester,51.883333,0.9,"M+, sine imagine",M...,,,,,United Kingdom
,20476,Dressel 20,Colchester,Colchester,51.883333,0.9,|G·A·[F],GAF,,,,Azanaque-Castillejo,United Kingdom
,20657,Dressel 20,Colchester,Colchester,51.883333,0.9,|L[-]FA^XA[^T]I'|,L…FAXATI,,,,,United Kingdom
,20732,Dressel 20,Colchester,Colchester,51.883333,0.9,"|SCL|, bis impressum est",SCL,,,,Tierras del Judío,United Kingdom
,25428,Dressel 20,Colchester,Colchester,51.883333,0.9,|P·S·AV[^I^T^I],PSAVITI,,,,Las Delicias,United Kingdom
,25439,Dressel 20,Colchester,Colchester,51.883333,0.9,|SIS'^E'N',SISEN,,,,La Catria,United Kingdom
,25449,Dressel 20,Colchester,Colchester,51.883333,0.9,|TERTI|,TERTI,,,,,United Kingdom
,28104,Dressel 20,Colchester,Colchester,51.883333,0.9,|LQSF|,LQSF,,,,,United Kingdom
,29365,Dressel 20,Colchester,Colchester,51.883333,0.9,|L·F·S|,LFS,,,,Berro II,United Kingdom
,15397,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|C'A^pF'|,CAPF,,,,Castillo de Azanaque,United Kingdom
,15398,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|GAF|,GAF,,,,Azanaque-Castillejo,United Kingdom
,15399,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"CAFEM, sine imagine",CAFEM,,,,Peñaflor,United Kingdom
,15402,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|LAF'*,LAF,,,,La Catria,United Kingdom
,15432,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,[S]ALS'|,SALS,,,,Arva,United Kingdom
,15440,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|MA[M?]| & |MA[S?]|,MAM? & MAS?,,,,,United Kingdom
,15444,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,[TF]AM'V'|,TFAMV,,,,Mejía,United Kingdom
,15448,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|D'A'P|,DAP,,,,Peñaflor,United Kingdom
,15475,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,PAR|,PAR,,,,,United Kingdom
,15490,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|ACIRG'[IF]| & |ACIRCI((palma))|,ACIRGIF & ACIRGI,,,,,United Kingdom
,15491,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|ACIRG'[I]|,ACIRGI,,,,Itálica,United Kingdom
,15492,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|ACIRGI((palma))|,ACIRGI,,,,Itálica,United Kingdom
,15493,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|ACIRG'I*,ACIRGI,,,,Itálica,United Kingdom
,15494,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|ACIR'G'I'[-?]|,ACIRGI,,,,Itálica,United Kingdom
,15508,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|ACIRGI|,ACIRGI,,,,Itálica,United Kingdom
,15509,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|ACIRGI|,ACIRGI,,,,Itálica,United Kingdom
,15550,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|ALB·M·FN|/|A'RC[ACIRC],ALBMFNARCACIRC?,,,,,United Kingdom
,15627,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|C·A^P·F,CAPF,,,,Castillo de Azanaque,United Kingdom
,15628,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|C·A^P·F|,CAPF,,,,Castillo de Azanaque,United Kingdom
,15680,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,IIAVRHERA'[CLA^E]/P'ATETFILFBAR|,IIAVRHERACLAEPATETFILFBAR,,,,,United Kingdom
,15715,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,MCC''*,MCC,,,,Cerro de los Pesebres,United Kingdom
,15715,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,MCC''*,MCC,,,,Madueño,United Kingdom
,15721,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"QCCL, sine imagine",QCCL,,,,Las Sesenta,United Kingdom
,15740,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|L'C'·F''P''·C''*,LCFPC,,,,,United Kingdom
,15745,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|·L·C·F'·P·C'|,LCFPC,,,,,United Kingdom
,15762,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,PCI'[CEL^I],PCICELI,,,,Arva,United Kingdom
,15766,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LCM, sine imagine",LCM,,,,La Catria,United Kingdom
,15773,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|Q·C·M|,QCM,,,,,United Kingdom
,15779,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|LCq[-]|,LCQ,,,,,United Kingdom
,15822,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|MMCS~V^R|,MMCSVR,,,,Alcolea del Río,United Kingdom
,15822,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|MMCS~V^R|,MMCSVR,,,,El Tejarillo,United Kingdom
,15825,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|M'C'SR*,MCSR,,,,El Tejarillo,United Kingdom
,15829,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,+MCS'R'',...MCSR...,,,,,United Kingdom
,15836,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|CAL((hedera))^{LI}SIV<SF|,CALLISIVSF,,,,Villar de Brenes,United Kingdom
,15894,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|DEF|,DEF,,,,Arva,United Kingdom
,15894,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|DEF|,DEF,,,,El Tejarillo,United Kingdom
,15903,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"SEMETPPI, sine imagine",SEMETPPI,,,,,United Kingdom
,15916,Dressel 20,Corbridge,"Southern wall of the precinct, to west in its centre.",54.966667,-2.016667,"IIIENNIIVL, sine imagine",IIIENNIIVL,,90,140,huerta del río,United Kingdom
,15919,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"IIIENNIIVL, sine imagine",IIIENNIIVL,,,,huerta del río,United Kingdom
,15921,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|IIIENN^I'IV^L((palma))|,IIIENNIIVL,,90,140,huerta del río,United Kingdom
,15922,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,[III]ENN^IIV^L((palma))'|,IIIENNIIVL,,,,huerta del río,United Kingdom
,15923,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|IIIE'NN^I·IV^L((palma))|,IIIENNIIVL,,,,huerta del río,United Kingdom
,15933,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,[III]ENN^IIV^L((palma))|,IIIENNIIVL,,,,huerta del río,United Kingdom
,15943,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|E'VTST^ER[P]S'|,EVTSTERPS,,,,,United Kingdom
,15958,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LFCCOL, sine imagine",LFCCOL,,,,,United Kingdom
,15960,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LFCCVCAT, sine imagine",LFCCVCAT,,,,Isla del Castillo,United Kingdom
,15960,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LFCCVCAT, sine imagine",LFCCVCAT,,,,Las Ánimas,United Kingdom
,15961,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LFCCVCAT, sine imagine",LFCCVCAT,,,,Isla del Castillo,United Kingdom
,15961,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LFCCVCAT, sine imagine",LFCCVCAT,,,,Las Ánimas,United Kingdom
,15962,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LFCCVCAT, sine imagine",LFCCVCAT,,,,Isla del Castillo,United Kingdom
,15962,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LFCCVCAT, sine imagine",LFCCVCAT,,,,Las Ánimas,United Kingdom
,15966,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|L·FCCVFS|,LFCCVFS,,,,Cerro de los Pesebres,United Kingdom
,15966,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|L·FCCVFS|,LFCCVFS,,,,Villacisneros,United Kingdom
,15971,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,[L]FC'SENT'[^I] & |L·FC·SENI|,LFCSENTI & LFCSENI,,,,,United Kingdom
,15973,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|LFC·SENT'[^I]|,LFCSENTI,,,,,United Kingdom
,15975,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,*AE'C'A* & *AF'C''A*,…AECA…? & …AFCA…?,,,,,United Kingdom
,15979,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|M·FC''*,MFC,,,,,United Kingdom
,15988,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"SFE, sine imagine",SFE,,,,,United Kingdom
,15992,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|SF·E·|,SFE,,,,,United Kingdom
,15999,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|S·[F·E] & [L·Q]·S,SFE & LQS,,,,,United Kingdom
,16005,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|M'F''F''*,MFF?,,,,,United Kingdom
,16007,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|Q·F·F|,QFF,,,,La Catria,United Kingdom
,16029,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"MFS, sine imagine",MFS,,,,Alcotrista,United Kingdom
,16062,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"HERMESF, sine imagine",HERMESF,,,,Villar de Brenes,United Kingdom
,16078,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"DIA, sine imagine",DIA,,,,Berro II,United Kingdom
,16078,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"DIA, sine imagine",DIA,,,,La María,United Kingdom
,16085,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|Q·I·A·|,QIA,,,,Malpica,United Kingdom
,16090,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|QIAFS|,QIAFS,,,,Malpica,United Kingdom
,16106,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|C''IA^LB| & |G''IA^LB|,CIALB & GIALB,,,,Malpica,United Kingdom
,16119,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"NICXIIII, sine imagine",NICXIIII,,,,,United Kingdom
,16173,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|S·I·P|,SIP,,,,Doña Mencía,United Kingdom
,16173,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|S·I·P|,SIP,,,,Haza del Olivo,United Kingdom
,16189,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|C·I'(-)S|,CIS,,,,La Catria,United Kingdom
,16197,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LIT, sine imagine",LIT,,,,,United Kingdom
,16199,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LIT, sine imagine",LIT,,,,,United Kingdom
,16200,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|L·I·T|,LIT,,,,,United Kingdom
,16202,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|L·I·T'*,LIT,,,,,United Kingdom
,16213,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LIT, sine imagine",LIT,,,,,United Kingdom
,16214,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|L·I·[T],LIT,,,,,United Kingdom
,16232,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|CIVnA| & [P]n'·NA^R| & |A^R·V^A'|,CIVNA & PNNAR & ARVA,,,,,United Kingdom
,16265,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,L'·IVNI·M/ELIS'SI·P|,LIVNIMELISSIP,,,,Arva,United Kingdom
,16266,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,L·I'V'N'I'[·M]/|EL'[ISSI·P],LIVNIMELISSIP,,,,Arva,United Kingdom
,16279,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,[L·IVNI·]M/[ELISSI]·P|,LIVNIMELISSIP,,,,Arva,United Kingdom
,16303,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|M^LFCT^L|,MLFCTL,,,,,United Kingdom
,16310,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|A·L·F·O|,ALFO,,,,La Catria,United Kingdom
,16342,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|LIC[IS]PEC'/F[CP]M,LICISPECFCPM,,,,Villar Tesoro,United Kingdom
,16345,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|PM*,PM… & PM,,,,,United Kingdom
,16351,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,Q''·M·C~ALIAID'IS|,QMCALIAIDIS,,,,Arva,United Kingdom
,16363,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|CM'M'|,CMM,,,,Arva,United Kingdom
,16363,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|CM'M'|,CMM,,,,Azanaque-Catsillejo,United Kingdom
,16363,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|CM'M'|,CMM,,,,El Tejarillo,United Kingdom
,16364,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,*p'M*/*MA''s''s''*,PMMASS,,,,,United Kingdom
,16365,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"GMMF, sine imagine",GMMF,,,,Azanaque-Castillejo,United Kingdom
,16366,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|G·M·M·F|,GMMF,,,,Azanaque-Castillejo,United Kingdom
,16383,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|QM''[R],QMR,,,,,United Kingdom
,16385,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|QMR|,QMR,,,,,United Kingdom
,16386,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|QMR,QMR,,,,,United Kingdom
,16398,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|Q·M·S|,QMS,,,,La Catria,United Kingdom
,16402,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"PMV, sine imagine",PMV,,,,,United Kingdom
,16403,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|PMV*,PMV,,,,,United Kingdom
,16433,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|IIIMIN|/|ICIOR|,IIIMINICIOR,,,,Arva,United Kingdom
,16437,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|I'I'MINACRE^TCA[L],IIMINACRETCAL,,,,,United Kingdom
,16474,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"PNN, sine imagine",PNN,,,,Alcolea del Río,United Kingdom
,16474,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"PNN, sine imagine",PNN,,,,Arva,United Kingdom
,16474,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"PNN, sine imagine",PNN,,,,El Tejarillo,United Kingdom
,16474,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"PNN, sine imagine",PNN,,,,Tostoneras,United Kingdom
,16503,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|SN·R|,SNR,,,,La Catria,United Kingdom
,16504,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|SN·R|,SNR,,,,La Catria,United Kingdom
,16506,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|SNR|,SNR,,142,165,La Catria,United Kingdom
,16514,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|S''N''R''|,SNR,,,,La Catria,United Kingdom
,16516,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|M''[N]S|,MNS,,,,,United Kingdom
,16532,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"DOMS, sine imagine",DOMS,,,,Alcolea del Río,United Kingdom
,16533,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"DOMS, sine imagine",DOMS,,,,Alcolea del Río,United Kingdom
,16534,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"DOMS, sine imagine",DOMS,,,,Alcolea del Río,United Kingdom
,16535,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"DOMS, sine imagine",DOMS,,,,Alcolea del Río,United Kingdom
,16550,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,DOMS|,DOMS,,,,Alcolea del Río,United Kingdom
,16555,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|DOMS|,DOMS,,,,Alcolea del Río,United Kingdom
,16606,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|S·P'·P'|,SPP,,,,,United Kingdom
,16643,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,M'(-)QFF|,MQFF,,,,Malpica Sur,United Kingdom
,16649,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"·S·Q·F, sine imagine",SQF,,,,,United Kingdom
,16655,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,[LQS],LQS,,,,Alcolea del Río,United Kingdom
,16663,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|L·Q·S·|,LQS,,,,Alcolea del Río,United Kingdom
,16664,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|L'((hedera))Q'((hedera))S((hedera))|,LQS,,,,Alcolea del Río,United Kingdom
,16688,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|OFGRAROP|,OFGRAROP,,,,La Catria,United Kingdom
,16739,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|M'SP| & |psA^N^I|,MSP & PSANI,,,,Guadajoz,United Kingdom
,16772,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|FIGLI~N·ACIRG''[I]|/|[M·]S''·MAVRIAN'[I] & |FIGLI~N·ACIRG''[I]|/|[M·]S''·MAVRIAX''|,FIGILNACIRGIMSMAVRIANI & FIGILNACIRGIMSMAVRIAX,,,,,United Kingdom
,16808,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|L((hedera))S''·V'|,LSV,,,,,United Kingdom
,16828,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"QSASER, sine imagine",QSASER,,,,,United Kingdom
,16872,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|SCAL|,SCAL,,,,Cerro de los Pesebres,United Kingdom
,16875,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,*SCA|,SCA,,,,Cerro de los Pesebres,United Kingdom
,16903,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|FSCIMN^I~A~NI|,FSCIMNIANI,,,,,United Kingdom
,16912,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|F'S'CIM|/|NIANO|,FSCIMNIANO,,,,Las Delicias,United Kingdom
,16926,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,F''·SCIM|/|N''IANO'|,FSCIMNIANO,,,,Las Delicias,United Kingdom
,16927,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|F·SCIM|/|N'I'ANO'|,FSCIMNIANO,,,,Las Delicias,United Kingdom
,16928,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|F·SC[IM]/|NIA[NO],FSCIMNIANO,,,,Las Delicias,United Kingdom
,16929,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,F''·SCI'M''|/[N]I''[A]NO|,FSCIMNIANO,,,,Las Delicias,United Kingdom
,16930,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,[F·S]C'IM|/[NIAN]O|,FSCIMNIANO,,,,Las Delicias,United Kingdom
,16986,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,S''E''X|,SEX,,,,,United Kingdom
,17007,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|C·T[·Y·C],CTYC,,,,La Graja,United Kingdom
,17024,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,[Q]VCVIR|,QVCVIR,,,,Villar de Brenes,United Kingdom
,17029,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LVL, sine imagine",LVL,,150,200,,United Kingdom
,17032,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|S·VP''*,SVP,,,,,United Kingdom
,17080,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|VIR·A·V|,VIRAV,,,,Villar de Brenes,United Kingdom
,17082,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|VIR·A·V',VIRAV,,,,Villar de Brenes,United Kingdom
,17086,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"VIRGINENSIA, sine imagine",VIRGINENSIA,,,,Itálica,United Kingdom
,17087,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"VIRGINENSIA, sine imagine",VIRGINENSIA,,,,Itálica,United Kingdom
,17090,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"VIRGINENSIA, sine imagine",VIRGINENSIA,,,,Itálica,United Kingdom
,17094,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|VIRI*,VIRI,,,,Villar de Brenes,United Kingdom
,17098,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"ISVIRG, sine imagine",ISVIRG,,,,Villar de Brenes,United Kingdom
,17182,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"+C, sine imagine",...C,,,,,United Kingdom
,17192,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"+FVES, sine imagine",...FVES,,,,,United Kingdom
,17196,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"+OIC·SV^PVRO, sine imagine",…OICSVPVRO,,,,,United Kingdom
,17202,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,+M''((hedera))(-)|,...M,,,,,United Kingdom
,25461,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|VIRIII|,VIRIII,,,,Villar de Brenes,United Kingdom
,25462,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,|VIR·AV|,VIRAV,,,,Villar de Brenes,United Kingdom
,32480,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LFCCVCAT, sine imagine",LFCCVCAT,,,,Isla del Castillo,United Kingdom
,32480,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LFCCVCAT, sine imagine",LFCCVCAT,,,,Las Ánimas,United Kingdom
,32481,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LIVNIM/ELISSIP, sine imagine",LIVNIMELISSIP,,,,Arva,United Kingdom
,32482,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,L''Q''S|,LQS,,,,Alcolea del Río,United Kingdom
,32741,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"SABEL, sine imagien",SABEL,,,,,United Kingdom
,32742,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"LCAX, sine imagine",LCAX,,,,,United Kingdom
,32743,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"DECEB, sine imagine",DECEB,,,,,United Kingdom
,32744,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"EXEG·YYY, sine imagine & +MAS, sine imagine",EXEGYYY & +MAS,,,,,United Kingdom
,32745,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"GE+, sine imagine",GE…,,,,,United Kingdom
,32746,Dressel 20,Corbridge,Corbridge,54.966667,-2.016667,"MESI+, sine imagine",MESI…,,,,,United Kingdom
