AreaTitle,AmphoraIdentifier,AmphoricTypeTitle,SimplifiedTranscription,FullTranscription,FindingPlaceLongitude,FindingPlaceLatitude,FindingPlaceTitle,ProductionPlaceTitle,ProductionPlaceLatitude,ProductionPlaceLongitude,CountryTitle,,,,
Hofheim,27808,Dressel 20,MIM,|MIM|,8.413845,49.657495,Vicus,Peñaflor,37.70557,-5.348518,Germany,,,,
Hofheim,27809,Dressel 20,CIALBANIC,[C]I'A[^L]^BA^N^IC|,8.413845,49.657495,Vicus,Malpica,37.671559,-5.20847,Germany,,,,
Hofheim,27811,Dressel 20,RVFIPO,|RVF[^I]{PO}|,8.413845,49.657495,Vicus,La Catria,37.648779,-5.506146,Germany,,,,
Hofheim,27812,Dressel 20,QI...?,|QI'+|,8.413845,49.657495,Vicus,,,,Germany,,,,
Hofheim,27813,Dressel 20,QIAL,|QIA^L|,8.413845,49.657495,Vicus,Malpica,37.671559,-5.20847,Germany,,,,
Hofheim am Taunus,13991,Dressel 20,LAET & LAEL,|LAE'T'| & |LAE'L'|,8.413845,49.657495,Erdlager,,,,Germany,,,,
Hofheim am Taunus,14054,Dressel 20,DATSCOL,"|DA^TSCOL|, bis impressum est",8.413845,49.657495,ungemauerter Keller,Azanaque-Castillejo,37.617631,-5.556263,Germany,,,,
Hofheim am Taunus,14272,Dressel 20,EROTIS,|EROT'Is|,8.413845,49.657495,"März 1906, Graben",Azanaque-Castillejo,37.617631,-5.556263,Germany,,,,
Hofheim am Taunus,14273,Dressel 20,EROTIS?,|EROT'[IS],8.413845,49.657495,"1907, Herbst",Azanaque-Castillejo,37.617631,-5.556263,Germany,,,,
Hofheim am Taunus,14664,Dressel 20,PMANILISVP,|PM^AN^IL^IS[VP],8.413845,49.657495,Erdlager,,,,Germany,,,,
Hofheim am Taunus,14783,Dressel 20,PONTICI,|PONTICI|,8.413845,49.657495,Erdlager,,,,Germany,,,,
Hofheim am Taunus,14875,Dressel 20,PSTVSC,[P]·S·T^VS|,8.413845,49.657495,"März 1906, Graben",Las Delicias,37.585951,-5.088429,Germany,,,,
Holzhausen,27820,Dressel 20,QIAF…?,|QIAF+,7.90972,50.219681,"494, RLK 1932",,,,Germany,,,,
Hüchelhoven,14382,Dressel 20,QFLVPI & QFVLPI,|Q·F·V^L^P^I|,6.680187,51.014009,Hüchelhoven,Las Sesenta,37.66096,-5.413805,Germany,,,,
Hüfingen,14179,Dressel 20,LCMY,|LCM^Y|,8.490334,47.927438,Hüfingen,Haza del Olivo,37.661787,-5.486442,Germany,,,,
Hüfingen,14182,Dressel 20,LCM,"LCM, sine imagine",8.490334,47.927438,Hüfingen,La Catria,37.648779,-5.506146,Germany,,,,
Hüfingen,14839,Dressel 20,ROMANI,|ROM^AN^I|,8.490334,47.927438,Hüfinger,,,,Germany,,,,
"Kastell Mainz, Wald",14254,Dressel 20,IIIENNIIVL,"IIIENNIIVL, sine imagine",8.279096,49.984188,"Bonn, Rosental",huerta del río,37.660348,-5.507948,Germany,,,,
"Kastell Mainz, Wald",14261,Dressel 20,IIIENNIORIVLIOR,"IIIENNIORIVLIOR, sine imagine",8.279096,49.984188,"Kastell Mainz, Wald",,,,Germany,,,,
"Kastell Mainz, Wald",14263,Dressel 20,IIIENNIIVL,"IIIENNIIVL, sine imagine",8.279096,49.984188,"Kastell Mainz, Wald",huerta del río,37.660348,-5.507948,Germany,,,,
"Kastell Mainz, Wald",14267,Dressel 20,IIIENNIIVL,"IIIENNIIVL, sine imagine",8.279096,49.984188,Am guten Mann,huerta del río,37.660348,-5.507948,Germany,,,,
"Kastell Mainz, Wald",14335,Dressel 20,QFC,"QFC, sine imagine",8.279096,49.984188,"Kastell Mainz, Wald",Peñaflor,37.70557,-5.348518,Germany,,,,
"Kastell Mainz, Wald",14345,Dressel 20,SFE,|S·F·E|,8.279096,49.984188,bei Sporkenheimer Hof,,,,Germany,,,,
"Kastell Mainz, Wald",14371,Dressel 20,LFO,"LFO, sine imagine",8.279096,49.984188,"Kastell Mainz, Wald",Sevilla,37.389076,-5.984443,Germany,,,,
"Kastell Mainz, Wald",14395,Dressel 20,PHILO,|P^H^I^LO|,8.279096,49.984188,"Kastell Mainz, Wald",,,,Germany,,,,
"Kastell Mainz, Wald",14407,Dressel 20,HISPSAENI,|HISPSA^EN^I((palma))|,8.279096,49.984188,"Kastell Mainz, Wald",huerta del río,37.660348,-5.507948,Germany,,,,
"Kastell Mainz, Wald",14468,Dressel 20,MIM,|MIM|,8.279096,49.984188,"Kastell Mainz, Wald",La Catria,37.648779,-5.506146,Germany,,,,
"Kastell Mainz, Wald",14468,Dressel 20,MIM,|MIM|,8.279096,49.984188,"Kastell Mainz, Wald",Peñaflor,37.70557,-5.348518,Germany,,,,
"Kastell Mainz, Wald",14478,Dressel 20,QIM,|QIM|,8.279096,49.984188,1903 bei den Grabungen der RLK gefunden,,,,Germany,,,,
"Kastell Mainz, Wald",14480,Dressel 20,QIMMAC?,|Q'I'M'·MAC'*,8.279096,49.984188,Kastell Munningen,,,,Germany,,,,
"Kastell Mainz, Wald",14494,Dressel 20,QIMFN,|Q·I·M·FN'|,8.279096,49.984188,Lagerdorf in nº76,Malpica,37.671559,-5.20847,Germany,,,,
"Kastell Mainz, Wald",14530,Dressel 20,LIT,|L·I·T|,8.279096,49.984188,Kastell Rückingen,,,,Germany,,,,
"Kastell Mainz, Wald",14531,Dressel 20,LIT,"LIT, sine imagine",8.279096,49.984188,"Arnoldsweiler, Kreis Düren",,,,Germany,,,,
"Kastell Mainz, Wald",14535,Dressel 20,CIV,|C·I·V'*,8.279096,49.984188,"Kastell Mainz, Wald",,,,Germany,,,,
"Kastell Mainz, Wald",14539,Dressel 20,MIVC,"MIVC, sine imagine",8.279096,49.984188,Sttutgart-Bad Cannstatt,Las Delicias,37.585951,-5.088429,Germany,,,,
"Kastell Mainz, Wald",14540,Dressel 20,CIVR,|C·IV·R|,8.279096,49.984188,Kastell Okarben,,,,Germany,,,,
"Kastell Mainz, Wald",14566,Dressel 20,LIVNIMELISSI,"LIVNIMELISSI, sine imagine",8.279096,49.984188,Saarburg? Sarrebourg (Lothringen),Las Delicias,37.585951,-5.088429,Germany,,,,
"Kastell Mainz, Wald",14586,Dressel 20,IIIVNMELISSIETMELISSE,[IIIVNME]L'ISS[I]/[ETMEL]ISSE,8.279096,49.984188,Kastell Kapersburg,Las Delicias,37.585951,-5.088429,Germany,,,,
"Kastell Mainz, Wald",14591,Dressel 20,IIIVNMELISSIETMELISSE,"IIIVNMELISSIETMELISSE, sine imagine",8.279096,49.984188,"Kastell Mainz, Wald",Las Delicias,37.585951,-5.088429,Germany,,,,
"Kastell Mainz, Wald",14606,Dressel 20,AELFO,"AELFO, sine imagine",8.279096,49.984188,"Urmitz?, Ziegelei Oellig",La Catria,37.648779,-5.506146,Germany,,,,
"Kastell Mainz, Wald",14611,Dressel 20,PORLVCAN,"PORLVCAN, sine imagine",8.279096,49.984188,"Bell, Kr.Mayen-Koblenz",,,,Germany,,,,
"Kastell Mainz, Wald",14624,Dressel 20,CMMACR (CMMCR),|CMM^AC~R|,8.279096,49.984188,Kastell Okarben,El Tejarillo,37.61618,-5.644928,Germany,,,,
"Kastell Mainz, Wald",14642,Dressel 20,QMR?,|Q'M'R|,8.279096,49.984188,"Gärtnerei Rues, Osthang des Kastellgeländes",,,,Germany,,,,
"Kastell Mainz, Wald",14652,Dressel 20,QMS,|Q·M·S|,8.279096,49.984188,"Oberweis, Kr.Bitburg-Prüm",La Catria,37.648779,-5.506146,Germany,,,,
"Kastell Mainz, Wald",14668,Dressel 20,MART...,|MART,8.279096,49.984188,Sumpfbrücke bei Bickenbach,,,,Germany,,,,
"Kastell Mainz, Wald",14670,Dressel 20,MAVRI,|M^AVRI|,8.279096,49.984188,"Monrealer Wald, Kr.Mayen-Koblen",La Corregidora,37.772275,-5.162394,Germany,,,,
"Kastell Mainz, Wald",14673,Dressel 20,NARC,"NARC, sine imagine",8.279096,49.984188,"Kastell Mainz, Wald",,,,Germany,,,,
"Kastell Mainz, Wald",14675,Dressel 20,QNDPRI,"QNDPRI, sine imagine",8.279096,49.984188,Erbach?,,,,Germany,,,,
"Kastell Mainz, Wald",14692,Dressel 20,PNN,"PNN, sine imagine",8.279096,49.984188,"Kastell Mainz, Wald",Alcolea del Río,37.615812,-5.668155,Germany,,,,
"Kastell Mainz, Wald",14692,Dressel 20,PNN,"PNN, sine imagine",8.279096,49.984188,"Kastell Mainz, Wald",Arva,37.623647,-5.604665,Germany,,,,
"Kastell Mainz, Wald",14692,Dressel 20,PNN,"PNN, sine imagine",8.279096,49.984188,"Kastell Mainz, Wald",El Tejarillo,37.61618,-5.644928,Germany,,,,
"Kastell Mainz, Wald",14692,Dressel 20,PNN,"PNN, sine imagine",8.279096,49.984188,"Kastell Mainz, Wald",Tostoneras,37.612696,-5.60742,Germany,,,,
"Kastell Mainz, Wald",14718,Dressel 20,DOMS,DOMS, sine imagine,8.279096,49.984188,"Rheinzabern, Kr.Gemersheim",,,,Germany,,,
"Kastell Mainz, Wald",14720,Dressel 20,DOMS,|DOM[S],8.279096,49.984188,Kastell Kapersburg,Alcolea del Río,37.615812,-5.668155,Germany,,,,
"Kastell Mainz, Wald",14723,Dressel 20,DOMS,"DOMS, sine imagine",8.279096,49.984188,Nähe Straelen,Alcolea del Río,37.615812,-5.668155,Germany,,,,
"Kastell Mainz, Wald",14724,Dressel 20,DOMS,"DOMS, sine imagine",8.279096,49.984188,Kastell Kapersburg,Alcolea del Río,37.615812,-5.668155,Germany,,,,
"Kastell Mainz, Wald",14742,Dressel 20,OPTATIF,"OPTATIF, sine imagine",8.279096,49.984188,"Speyrer Strasse, in der Siedlungsstelle 55",Azanaque-Castillejo,37.617631,-5.556263,Germany,,,,
"Kastell Mainz, Wald",14812,Dressel 20,LQS,[LQS],8.279096,49.984188,Kastell Miltenberg-Altstadt,Alcolea del Río,37.615812,-5.668155,Germany,,,,
"Kastell Mainz, Wald",14826,Dressel 20,GRADOS,"GRADOS, sine imagine",8.279096,49.984188,unbekannt,Manuel Nieto,37.657511,-5.480342,Germany,,,,
"Kastell Mainz, Wald",14828,Dressel 20,OFGRAROP,|OFGRAROP|,8.279096,49.984188,Kastell Marienfels,La Catria,37.648779,-5.506146,Germany,,,,
"Kastell Mainz, Wald",14847,Dressel 20,PORPS,|PORPS|,8.279096,49.984188,Kastell Heddesdorf,La Catria,37.648779,-5.506146,Germany,,,,
"Kastell Mainz, Wald",14855,Dressel 20,LSLVPI,"LSLVP, sine imagine",8.279096,49.984188,unbekannt,La María,37.674854,-5.451432,Germany,,,,
"Kastell Mainz, Wald",14861,Dressel 20,LSPBOEQ,LSPBOEQ|,8.279096,49.984188,Kastell Heddesdorf,Adelfa,37.583256,-5.658615,Germany,,,,
"Kastell Mainz, Wald",14861,Dressel 20,LSPBOEQ,LSPBOEQ|,8.279096,49.984188,Kastell Heddesdorf,Guadajoz,37.581745,-5.669186,Germany,,,,
"Kastell Mainz, Wald",14861,Dressel 20,LSPBOEQ,LSPBOEQ|,8.279096,49.984188,Kastell Heddesdorf,Juan Barba,37.585268,-5.64988,Germany,,,,
"Kastell Mainz, Wald",14874,Dressel 20,LSTF...,"LSTF+, sine imagine",8.279096,49.984188,unbekannt,,,,Germany,,,,
"Kastell Mainz, Wald",14882,Dressel 20,QSEPSA,"QSEPSA, sine imagine",8.279096,49.984188,unbekannt,,,,Germany,,,,
"Kastell Mainz, Wald",14892,Dressel 20,LSERALB,"LSERALB, sine imagine",8.279096,49.984188,Asberg,,,,Germany,,,,
"Kastell Mainz, Wald",14897,Dressel 20,CSTERPAVLLINI,|CST^E^RPA^V^LL^IN^I|,8.279096,49.984188,"Kastell Okarben, Bad",Las Sesenta,37.66096,-5.413805,Germany,,,,
"Kastell Mainz, Wald",14916,Dressel 20,SAXOFERREO,[SAXOFE]R'REO|,8.279096,49.984188,"Stadt Mertingen, Donau-Ries-Kreis",Arva,37.623647,-5.604665,Germany,,,,
"Kastell Mainz, Wald",14916,Dressel 20,SAXOFERREO,[SAXOFE]R'REO|,8.279096,49.984188,"Stadt Mertingen, Donau-Ries-Kreis",Huerta de Belén,37.720746,-5.292363,Germany,,,,
"Kastell Mainz, Wald",14941,Dressel 20,STATIANIENSIA,ST^AT^IA^NI^ENSI^A,8.279096,49.984188,Schulhaus,Tarancón,37.649374,-5.197134,Germany,,,,
"Kastell Mainz, Wald",14968,Dressel 20,NVT,NVT|,8.279096,49.984188,Kastell Pfünz,,,,Germany,,,,
"Kastell Mainz, Wald",14969,Dressel 20,CVVA,"CVVA, sine imagine",8.279096,49.984188,unbekannt,Barranco del Picacho,37.766491,-5.125061,Germany,,,,
"Kastell Mainz, Wald",14969,Dressel 20,CVVA,"CVVA, sine imagine",8.279096,49.984188,unbekannt,Dehesilla,37.769188,-5.112333,Germany,,,,
"Kastell Mainz, Wald",14969,Dressel 20,CVVA,"CVVA, sine imagine",8.279096,49.984188,unbekannt,La Estrella,37.780204,-5.109427,Germany,,,,
"Kastell Mainz, Wald",14982,Dressel 20,VICTORICI,|VICTORICI|,8.279096,49.984188,Kastell Alteburg-Hefrich,Castillo de Azanaque,37.617172,-5.565544,Germany,,,,
"Kastell Mainz, Wald",14992,Dressel 20,VIRIII,|VIRIII|,8.279096,49.984188,Kastell Degerfeld bei Butzbach,Villar de Brenes,37.536615,-5.900952,Germany,,,,
"Kastell Mainz, Wald",20483,Dressel 20,CALPVRN,CA^LPV^R·N|,8.279096,49.984188,Bingen,,,,Germany,,,,
"Kastell Mainz, Wald",20553,Dressel 20,LFC,L'F'C((palma))|,8.279096,49.984188,Köln-Müngersdorf,Alcotrista,37.614189,-5.115609,Germany,,,,
"Kastell Mainz, Wald",20597,Dressel 20,MCC?,|MC'C|,8.279096,49.984188,Kastell Marienfels,Cerro de los Pesebres,37.752937,-5.211861,Germany,,,,
"Kastell Mainz, Wald",20597,Dressel 20,MCC?,|MC'C|,8.279096,49.984188,Kastell Marienfels,Madueño,37.687599,-5.274237,Germany,,,,
"Kastell Mainz, Wald",20632,Dressel 20,PHILO,|P^H^I^LO|,8.279096,49.984188,Hofheim,,,,Germany,,,,
"Kastell Mainz, Wald",20656,Dressel 20,LCMY,|LCM^Y|,8.279096,49.984188,Bingen,Haza del Olivo,37.661787,-5.486442,Germany,,,,
"Kastell Mainz, Wald",20702,Dressel 20,QIMS,|QIM'/|s!,8.279096,49.984188,Rosskopf,Arva,37.623647,-5.604665,Germany,,,,
Kempten,31714,Dressel 20,QAC,Q·A·C|,10.315858,47.732209,"Nordvicus, Bau II (6), unter Pflaster",Arva,37.623647,-5.604665,Germany,,,,
Kempten,31715,Dressel 20,MAELALEX,M·A^E·A^L^E>X|,10.315858,47.732209,Insula südl. Des Gallorömischen Tempelbezirks oder Gallorömischer Tempelbezirk,El Mohino,37.723211,-5.246417,Germany,,,,
Kempten,31716,Dressel 20,TAASIATICI,"TAASIATICI, sine imagine",10.315858,47.732209,"Baustelle Henningen, Lindenberg (Grabung 1953)",,,,Germany,,,,
Kempten,31717,Dressel 20,LATRVS,|LA^TRVS|,10.315858,47.732209,Gebäude südöstl. Des Brodkorbwegs?,,,,Germany,,,,
Kempten,31718,Dressel 20,ACIRGIF,|ACIRG[IF],10.315858,47.732209,"Lerpscher, Keller Haus VI, z. T. westliches Handgefach",,,,Germany,,,,
Kempten,31719,Dressel 20,BROCHIATITA,|B[R]O[CH]IA^T'T^A''|,10.315858,47.732209,"Südvicus (Kiesgrube Schmidt), Grube 3 oder 15",Berro II,37.673121,-5.430593,Germany,,,,
Kempten,31719,Dressel 20,BROCHIATITA,|B[R]O[CH]IA^T'T^A''|,10.315858,47.732209,"Südvicus (Kiesgrube Schmidt), Grube 3 oder 15",Las Sesenta,37.66096,-5.413805,Germany,,,,
Kempten,31720,Dressel 20,BROCHOD,|BRO^C^H'O'D|,10.315858,47.732209,Cambodunum,,,,Germany,,,,
Kempten,31721,Dressel 20,BROOCCHODV & PORODV,[POR]ODV|,10.315858,47.732209,"Gebäude südöstl. Des Brodkorbwegs, Bau II hellgrün, Innenwand",,,,Germany,,,,
Kempten,31722,Dressel 20,LCMY,|LCM^Y|,10.315858,47.732209,"Holzhäuser zwischen der 1. und 2. Querstraße, Fläche 1, Humus (oberste Schichten)",Haza del Olivo,37.661787,-5.486442,Germany,,,,
Kempten,31723,Dressel 20,QCR,|Q·C·R|,10.315858,47.732209,"Südvicus (Kiesgrube Schmidt), Mauerhaus, Ostseite, Grabung im Boden",Sevilla,37.389076,-5.984443,Germany,,,,
Kempten,31724,Dressel 20,CALPVRNIC,|CA^L^P V^RN^IC|,10.315858,47.732209,Cambodunum,La Ramblilla,37.655914,-5.422922,Germany,,,,
Kempten,31725,Dressel 20,EROTIS,|EROT^IS|,10.315858,47.732209,Cambodunum,Azanaque-Castillejo,37.617631,-5.556263,Germany,,,,
Kempten,31726,Dressel 20,EXPEDITI,|EXPED^I^T^I|,10.315858,47.732209,Gräberfeld Keckwiese,La Catria,37.648779,-5.506146,Germany,,,,
Kempten,31727,Dressel 20,MFCEL,|M·F·CEL|,10.315858,47.732209,Cambodunum,La María,37.674854,-5.451432,Germany,,,,
Kempten,31728,Dressel 20,DFF,|DFF|,10.315858,47.732209,Grabungen A. Ullrich? Inv.Nr.0.2160,Arva,37.623647,-5.604665,Germany,,,,
Kempten,31728,Dressel 20,DFF,|DFF|,10.315858,47.732209,Grabungen A. Ullrich? Inv.Nr.0.2160,El Tejarillo,37.61618,-5.644928,Germany,,,,
Kempten,31729,Dressel 20,LFO,|LFO|,10.315858,47.732209,"Holzhäuser zwischen der 1. und 2. Querstraße, Fläche IV, humose Schichten unter Planum 2 (P IV)",Sevilla,37.389076,-5.984443,Germany,,,,
Kempten,31730,Dressel 20,MFQF,|MFQ'F|,10.315858,47.732209,Insula nordwestl. Des Unterkunftshauses?,Malpica Sur,37.67842,-5.21428,Germany,,,,
Kempten,31731,Dressel 20,MFS,|M·F'S|,10.315858,47.732209,"Insula nordwestl. der Kleinen Thermen, Schnitt 3, zwischen Planum 1 und 2.",Alcotrista,37.614189,-5.115609,Germany,,,,
Kempten,31732,Dressel 20,MIM,|MIM|,10.315858,47.732209,"Kiesgrube Lerpscher, südwestl. Des Hypokausthauses, tiefere Schichten",La Catria,37.648779,-5.506146,Germany,,,,
Kempten,31732,Dressel 20,MIM,|MIM|,10.315858,47.732209,"Kiesgrube Lerpscher, südwestl. Des Hypokausthauses, tiefere Schichten",Peñaflor,37.70557,-5.348518,Germany,,,,
Kempten,31733,Dressel 20,MIMOPSI,|MI·MOP'SI,10.315858,47.732209,Gräberfeld Keckwiese,Los Guerras,37.657511,-5.48778,Germany,,,,
Kempten,31734,Dressel 20,QIMFN,[Q]IMFN|,10.315858,47.732209,Cambodunum,Malpica,37.671559,-5.20847,Germany,,,,
Kempten,31735,Dressel 20,PIVLCRISP,|PIV^LCRI'S'P'|,10.315858,47.732209,Gräberfeld Keckwiese,,,,Germany,,,,
Kempten,31736,Dressel 20,ALFO,|A·L·F·O|,10.315858,47.732209,"Nordvicus, östl. X",La Catria,37.648779,-5.506146,Germany,,,,
Kempten,31737,Dressel 20,ALFO,|A·L[F]O|,10.315858,47.732209,Grabungen A. Ullrich?,La Catria,37.648779,-5.506146,Germany,,,,
Kempten,31738,Dressel 20,GLPVDE,|GL·PV[DE],10.315858,47.732209,"Insula nordwestl. Der Kleinen Thermen, Schnitte 12 und 13, zwischen den Mauern bei 28-30 m, zwischen ,Zwischenplanum' und Planum 2.",,,,Germany,,,,
Kempten,31739,Dressel 20,PMANISVP,|PM^AN^ISV^P|,10.315858,47.732209,Cambodunum,,,,Germany,,,,
Kempten,31740,Dressel 20,PMANISVP,|PM^AN^ISV^P''|,10.315858,47.732209,Cambodunum,,,,Germany,,,,
Kempten,31741,Dressel 20,IIMVLDC,II[MVL·DC],10.315858,47.732209,Cambodunum,,,,Germany,,,,
Kempten,31741,Dressel 20,IIMVLDC,ilegibile,10.315858,47.732209,Cambodunum,,,,Germany,,,,
Kempten,31742,Dressel 20,CPMC,|CPM[C]|,10.315858,47.732209,"Tempelbezirk 1983, Fläche 16a, römischer Schttfleck, Aushub zwischen Profil B Nord und Profil A",,,,Germany,,,,
Kempten,31743,Dressel 20,PHILOC,|P^H^I^LOC|,10.315858,47.732209,"Südvicus (Kiesgrube Schmidt), Grube 6",,,,Germany,,,,
Kempten,31744,Dressel 20,PLOCAMVS,|PLOCAM^VS|,10.315858,47.732209,"Insula zwischen Forum-, 1. und 2. QuerStraße, Raum 6",Cerro de los Pesebres,37.752937,-5.211861,Germany,,,,
Kempten,31745,Dressel 20,LRPHCO,|LRPHcO|,10.315858,47.732209,"Nordvicus, über II A Mitte (IV 4)",,,,Germany,,,,
Kempten,31746,Dressel 20,PSAVITI,[P]S·AVI[TI],10.315858,47.732209,"Tempelbezirk 1985, Fñäche 26, zwischen Planum 5 und 6",Las Delicias,37.585951,-5.088429,Germany,,,,
Kempten,31747,Dressel 20,QSP,|QSP|,10.315858,47.732209,"Bau V, an der nordöstl. Kellerecke außen",,,,Germany,,,,
Kempten,31748,Dressel 20,PSTVSC,|P·S·T^V''[SC],10.315858,47.732209,"Nordvicus, Grube 23, Keller",Las Delicias,37.585951,-5.088429,Germany,,,,
Kempten,31749,Dressel 20,CSEMPOL,CSEMPOL|,10.315858,47.732209,Ahornallee,,,,Germany,,,,
Kempten,31750,Dressel 20,CSEMPOL,|CSEMPOL|,10.315858,47.732209,"Baustelle Henningen, Lindenberg (Grabung 1953)",,,,Germany,,,,
Kempten,31751,Dressel 20,CSEMPOLY,|CSE^MP''OL^Y|,10.315858,47.732209,"Südvicus (Kiesgrube Schmidt), Grube 8",,,,Germany,,,,
Kempten,31752,Dressel 20,MASAENIANISIA,|M^A^SA^EN^IAN^ISI^A|,10.315858,47.732209,Cambodunum,huerta del río,37.660348,-5.507948,Germany,,,,
Kempten,31753,Dressel 20,LVANTI & LVAVITI,|L·V·A^N^T|,10.315858,47.732209,Cambodunum,,,,Germany,,,,
Kempten,31754,Dressel 20,LVRP,|LVR·P|,10.315858,47.732209,"Insula nordwestl. Der Kleinen Thermen, Schnitte 12 und 13, zwischen den Mauern bei 28-30 m, zwischen ,Zwischenplanum' und Planum 2.",,,,Germany,,,,
Kempten,31755,Dressel 20,A...?,|A[-----]|,10.315858,47.732209,Cambodunum,,,,Germany,,,,
Kempten,31756,Dressel 20,DF?C?,|D[F?]C?,10.315858,47.732209,Gebäude südöstl. Des Brodkorbwegs?,,,,Germany,,,,
Kempten,31757,Dressel 20,IVL...?,|·IVL+,10.315858,47.732209,Gebäude südöstl. Des Brodkorbwegs?,,,,Germany,,,,
Kempten,31758,Dressel 20,IFOCRIE,|IFOcRIe|,10.315858,47.732209,"Holzhäuser zwischen der 1. und 2. Querstraße, Forumstr., große Grube, unter Planum 6 (P?)",,,,Germany,,,,
Kempten,31759,Dressel 20,TVN,|TVN|,10.315858,47.732209,"Kiesgrube Lerpscher, zwischen Grube 3 und Töpferhaus",,,,Germany,,,,
Kempten,31760,Dressel 20,QAEOC,|Q'·A[E]O''·C''|,10.315858,47.732209,Trapezhaus südl. des Brodkorbweges?,,,,Germany,,,,
Kempten,31761,Dressel 20,SEV…?,SE[V?][---],10.315858,47.732209,"Lerpscher Bau, Töpferhaus",,,,Germany,,,,
Kempten,31762,Dressel 20,SP…?,|SP+,10.315858,47.732209,"Holzhäuser zwischen der 1. und 2. Querstraße, Fläche 1, Humus (oberste Schichten)",,,,Germany,,,,
Kempten,31763,Dressel 20,…VIT…?,*VIT*,10.315858,47.732209,Cambodunum,,,,Germany,,,,
Kempten,31764,Dressel 20,…MR?,(-)MR|,10.315858,47.732209,"Südvicus (Kiesgrube Schmidt), Grube 23, Zisterne",,,,Germany,,,,
Koblenz,14214,Dressel 20,PCAEHER,"PCAEHER, sine imagine",7.578835,50.353573,Trevererdorf im Stadtwald,La Mallena,37.667482,-5.472436,Germany,,,,
Koblenz,14986,Dressel 20,VIRGIN,"VIRGIN, sine imagine",7.578835,50.353573,Koblenz,Villar de Brenes,37.536615,-5.900952,Germany,,,,
Köln,13935,Dressel 20,QAAD & SAAD,Q''·A·A^D|,6.95,50.933333,Alteburg,,,,Germany,,,,
Köln,13938,Dressel 20,LABR...,|LABR*,6.95,50.933333,Severinstrasse/Rheinvorstadt,,,,Germany,,,,
Köln,13939,Dressel 20,MAC...,|MAC+,6.95,50.933333,Köln,Malpica Sur,37.67842,-5.21428,Germany,,,,
Köln,13957,Dressel 20,PAHSC...?,"[PAHSC--], bis impressum est",6.95,50.933333,Alteburg,,,,Germany,,,,
Köln,13972,Dressel 20,PORLAPAE...,|PORL~APAE''|,6.95,50.933333,"Severinsstrasse/ Rheinvorstadt, Martinsviertel",,,,Germany,,,,
Köln,13975,Dressel 20,MAR,|{M·}A·R],6.95,50.933333,Köln,Azanaque-Castillejo,37.617631,-5.556263,Germany,,,,
Köln,13980,Dressel 20,VAR,|VA'R|,6.95,50.933333,Alteburg,Barranco del Picacho,37.766491,-5.125061,Germany,,,,
Köln,13980,Dressel 20,VAR,|VA'R|,6.95,50.933333,Alteburg,Dehesilla,37.769188,-5.112333,Germany,,,,
Köln,14007,Dressel 20,CAMPGALIOD,|CA^M^P·CA^L^I·OD|,6.95,50.933333,"Severinsstrasse/ Rheinvorstadt, Martinsviertel",El Marchante,37.630921,-5.452824,Germany,,,,
Köln,14015,Dressel 20,CANTONIQVIETI,|C·AN^TON^I·QVI^ET^I((palma))|,6.95,50.933333,Köln,Alcolea del Río,37.615812,-5.668155,Germany,,,,
Köln,14019,Dressel 20,CANTONIQVIETI,|C·AN^TON^I'[QVIETI],6.95,50.933333,Josef-Hambrich-Hof,Alcolea del Río,37.615812,-5.668155,Germany,,,,
Köln,14023,Dressel 20,CANTONIQVIETI,|CAN^TON^I·QVI^ET^I|,6.95,50.933333,Alteburg,Alcolea del Río,37.615812,-5.668155,Germany,,,,
Köln,14026,Dressel 20,CANTONIQVIETI,|CAN^TON^IQV[IETI],6.95,50.933333,Köln,Alcolea del Río,37.615812,-5.668155,Germany,,,,
Köln,14037,Dressel 20,CANTQVIETI,C·A^N^T·QVI*,6.95,50.933333,"ehemaliges römisches Hafengelände, Martinsviertel",,,,Germany,,,,
Köln,14041,Dressel 20,CANTQ,|CA^N^TQ|,6.95,50.933333,Alteburg,,,,Germany,,,,
Köln,14042,Dressel 20,QANTRVG,|Q((hedera))A^N^T((hedera))R^V*,6.95,50.933333,Judengasse,,,,Germany,,,,
Köln,14044,Dressel 20,CAPF,|C·A^P·F,6.95,50.933333,Gereonshof 17,Castillo de Azanaque,37.617172,-5.565544,Germany,,,,
Köln,14065,Dressel 20,LAVRGER,|L·A^VRGE''[R],6.95,50.933333,Köln,Alcotrista,37.614189,-5.115609,Germany,,,,
Köln,14070,Dressel 20,ACIRGI,[ACIRGI],6.95,50.933333,Köln,Itálica,37.441422,-6.044948,Germany,,,,
Köln,14076,Dressel 20,ACIRGIF,|ACIR'G[IF],6.95,50.933333,Köln,,,,Germany,,,,
Köln,14095,Dressel 20,AFRICANI,[A]F'RICAN'I|,6.95,50.933333,"Severinstrasse/ Rheinvorstadt, Martinsviertel",,,,Germany,,,,
Köln,14107,Dressel 20,AVGGGNNNCOLEARIFBAR,A'VGGGNNN*/C'OLEARI·F·B'A'R'|,6.95,50.933333,"westlich Nord-Süd-Fahrt, Neubau des Funkhauses",,,,Germany,,,,
Köln,14109,Dressel 20,BELLICANAPAGALENI,|BELL^ICI^A^NAP·A'GA'L^EN^I|,6.95,50.933333,Alteburg,Cortijo del Romero,37.72246,-5.245671,Germany,,,,
